Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
115.10,511.5555,974.90,-10.66667,99.14, -,9.257098
115.15,508.7397,975.00,-7.952381,99.14, -,9.257098
115.20,505.9242,975.10,-10.61905,99.14, -,9.257098
115.25,500.2922,975.30,-18.66667,99.14, -,9.257098
115.30,503.1072,975.20,-13.33333,99.14, -,9.257098
115.35,503.1072,975.20,-10.66667,99.14, -,9.257098
115.40,511.5555,974.90,0.04761905,99.14, -,9.257098
115.45,531.2775,974.20,18.80952,99.14, -,9.257098
115.50,536.9146,974.00,26.85714,99.14, -,9.237651
115.55,517.1894,974.70,10.71429,99.14, -,9.237651
115.60,505.9242,975.10,0,99.14, -,9.237651
115.65,514.3732,974.80,10.71429,99.14, -,9.237651
115.70,528.46,974.30,24.14286,99.14, -,9.237651
115.75,531.2775,974.20,26.80952,99.14, -,9.237651
115.80,514.3732,974.80,10.71429,99.14, -,9.237651
115.85,511.5555,974.90,8.047619,99.14, -,9.237651
115.90,505.9242,975.10,8.047619,99.14, -,9.237651
115.95,494.6611,975.50,768.3333,99.14, -,9.237651
116.00,497.4756,975.40,674,99.14, -,9.237651
116.05,500.2922,975.30,-21.47619,99.14, -,9.237651
116.10,497.4756,975.40,-16.09524,99.14, -,9.237651
116.15,491.8467,975.60,-18.80952,99.14, -,9.237651
116.20,491.8467,975.60,-16.14286,99.14, -,9.237651
116.25,491.8467,975.60,-13.47619,99.14, -,9.237651
116.30,489.0309,975.70,-10.7619,99.14, -,9.237651
116.35,489.0309,975.70,-13.42857,99.14, -,9.237651
116.40,483.4016,975.90,-18.80952,99.14, -,9.237651
116.45,477.7751,976.10,-32.23809,99.14, -,9.237651
116.50,472.1477,976.30,-56.38095,99.14, -,9.237651
116.55,469.3335,976.40,-64.42857,99.14, -,9.237651
116.60,466.5212,976.50,-48.28571,99.14, -,9.237651
116.65,463.7092,976.60,-40.23809,99.14, -,9.237651
116.70,463.7092,976.60,-48.28571,99.14, -,9.237651
116.75,460.8958,976.70,-64.38095,99.14, -,9.237651
116.80,460.8958,976.70,-67.04762,99.14, -,9.237651
116.85,458.0842,976.80,-53.61905,99.14, -,9.237651
116.90,455.2712,976.90,-53.61905,99.14, -,9.237651
116.95,452.4601,977.00,-50.90476,99.14, -,9.237651
117.00,452.4601,977.00,-40.19048,99.14, -,9.237651
117.05,449.6492,977.10,-45.52381,99.14, -,9.237651
117.10,449.6492,977.10,-48.19048,99.14, -,9.237651
117.15,449.6492,977.10,-45.52381,99.14, -,9.237651
117.20,446.8369,977.20,-42.80952,99.14, -,9.237651
117.25,446.8369,977.20,-42.80952,99.14, -,9.237651
117.30,446.8369,977.20,-42.80952,99.14, -,9.237651
117.35,446.8369,977.20,-40.14286,99.14, -,9.237651
117.40,444.0265,977.30,-42.80952,99.14, -,9.237651
117.45,444.0265,977.30,-37.42857,99.14, -,9.237651
117.50,441.2147,977.40,-34.71429,99.14, -,9.237651
117.55,441.2147,977.40,-29.33333,99.14, -,9.237651
117.60,438.4048,977.50,-29.33333,99.14, -,9.237651
117.65,438.4048,977.50,-26.66667,99.14, -,9.237651
117.70,435.5951,977.60,-26.66667,99.14, -,9.237651
117.75,435.5951,977.60,-26.66667,99.14, -,9.237651
117.80,432.7839,977.70,-26.66667,99.14, -,9.237651
117.85,429.9747,977.80,-29.33333,99.14, -,9.237651
117.90,429.9747,977.80,-26.66667,99.14, -,9.237651
117.95,427.164,977.90,-26.66667,99.14, -,9.237651
118.00,427.164,977.90,-24,99.14, -,9.237651
118.05,427.164,977.90,-24,99.14, -,9.237651
118.10,427.164,977.90,-21.33333,99.14, -,9.237651
118.15,424.3552,978.00,-24,99.14, -,9.237651
118.20,424.3552,978.00,-24,99.14, -,9.237651
118.25,424.3552,978.00,-21.33333,99.14, -,9.237651
118.30,421.5467,978.10,-24,99.14, -,9.237651
118.35,421.5467,978.10,-24,99.14, -,9.237651
118.40,418.7367,978.20,-26.66667,99.14, -,9.237651
118.45,418.7367,978.20,-24,99.14, -,9.237651
118.50,418.7367,978.20,-24,99.14, -,9.237651
118.55,415.9286,978.30,-24,99.14, -,9.257098
118.60,415.9286,978.30,-24,99.14, -,9.257098
118.65,413.1191,978.40,-24,99.14, -,9.257098
118.70,410.3115,978.50,-26.66667,99.14, -,9.257098
118.75,410.3115,978.50,-24,99.14, -,9.257098
118.80,410.3115,978.50,-24,99.14, -,9.257098
118.85,407.5042,978.60,-24,99.14, -,9.257098
118.90,404.6953,978.70,-24,99.14, -,9.257098
118.95,404.6953,978.70,-24,99.14, -,9.257098
119.00,404.6953,978.70,-21.33333,99.14, -,9.257098
119.05,404.6953,978.70,-21.33333,99.14, -,9.257098
119.10,404.6953,978.70,-21.33333,99.14, -,9.257098
119.15,404.6953,978.70,-21.33333,99.14, -,9.257098
119.20,404.6953,978.70,-18.66667,99.14, -,9.257098
119.25,404.6953,978.70,-18.66667,99.14, -,9.257098
119.30,404.6953,978.70,-18.66667,99.14, -,9.257098
119.35,401.8885,978.80,-18.66667,99.14, -,9.257098
119.40,401.8885,978.80,-18.66667,99.14, -,9.257098
119.45,401.8885,978.80,-16,99.14, -,9.257098
119.50,399.0801,978.90,-18.66667,99.14, -,9.237651
119.55,396.2737,979.00,-21.33333,99.14, -,9.237651
119.60,390.6598,979.20,-24,99.14, -,9.237651
119.65,390.6598,979.20,-24,99.14, -,9.237651
119.70,387.854,979.30,-24,99.14, -,9.237651
119.75,385.0468,979.40,-24,99.14, -,9.237651
119.80,385.0468,979.40,-24,99.14, -,9.237651
119.85,382.2415,979.50,-26.66667,99.14, -,9.237651
119.90,382.2415,979.50,-24,99.14, -,9.237651
119.95,379.4365,979.60,-24,99.14, -,9.237651
120.00,376.63,979.70,-26.66667,99.14, -,9.237651
120.05,376.63,979.70,-26.66667,99.14, -,9.237651
120.10,376.63,979.70,-26.66667,99.14, -,9.237651
120.15,376.63,979.70,-26.66667,99.14, -,9.237651
120.20,373.8254,979.80,-29.33333,99.14, -,9.237651
120.25,371.0194,979.90,-32,99.14, -,9.237651
120.30,371.0194,979.90,-32,99.14, -,9.237651
120.35,371.0194,979.90,-32,99.14, -,9.237651
120.40,371.0194,979.90,-29.33333,99.14, -,9.237651
120.45,368.2153,980.00,-32,99.14, -,9.237651
120.50,368.2153,980.00,-32,99.14, -,9.237651
120.55,365.4114,980.10,-32,98.96, -,9.237651
120.60,362.606,980.20,-32,98.96, -,9.237651
120.65,362.606,980.20,-26.66667,98.96, -,9.237651
120.70,359.8026,980.30,-29.33333,98.96, -,9.237651
120.75,359.8026,980.30,-26.66667,98.96, -,9.237651
120.80,356.9977,980.40,-26.66667,98.96, -,9.237651
120.85,354.1948,980.50,-29.33333,98.96, -,9.237651
120.90,354.1948,980.50,-26.66667,98.96, -,9.237651
120.95,351.3921,980.60,-29.33333,98.96, -,9.237651
121.00,351.3921,980.60,-26.66667,98.96, -,9.237651
121.05,348.5879,980.70,-26.66667,98.96, -,9.237651
121.10,345.7856,980.80,-29.33333,98.96, -,9.237651
121.15,345.7856,980.80,-29.33333,98.96, -,9.237651
121.20,345.7856,980.80,-29.33333,98.96, -,9.237651
121.25,342.9818,980.90,-29.33333,98.96, -,9.237651
121.30,342.9818,980.90,-26.66667,98.96, -,9.237651
121.35,340.1801,981.00,-29.33333,98.96, -,9.237651
121.40,340.1801,981.00,-29.33333,98.96, -,9.237651
121.45,340.1801,981.00,-29.33333,98.96, -,9.237651
121.50,337.3785,981.10,-29.33333,98.96, -,9.237651
121.55,340.1801,981.00,-26.66667,98.96, -,9.237651
121.60,337.3785,981.10,-26.66667,98.96, -,9.237651
121.65,337.3785,981.10,-24,98.96, -,9.237651
121.70,334.5754,981.20,-26.66667,98.96, -,9.237651
121.75,334.5754,981.20,-24,98.96, -,9.237651
121.80,331.7744,981.30,-26.66667,98.96, -,9.237651
121.85,328.9718,981.40,-26.66667,98.96, -,9.237651
121.90,328.9718,981.40,-24,98.96, -,9.237651
121.95,328.9718,981.40,-24,98.96, -,9.237651
122.00,331.7744,981.30,-18.66667,98.96, -,9.237651
122.05,331.7744,981.30,-18.66667,98.96, -,9.237651
122.10,334.5754,981.20,-13.33333,98.96, -,9.237651
122.15,337.3785,981.10,-8,98.96, -,9.237651
122.20,342.9818,980.90,-2.666667,98.96, -,9.237651
122.25,348.5879,980.70,2.666667,98.96, -,9.237651
122.30,354.1948,980.50,10.66667,98.96, -,9.237651
122.35,351.3921,980.60,8,98.96, -,9.237651
122.40,340.1801,981.00,0,98.96, -,9.237651
122.45,328.9718,981.40,-10.66667,98.96, -,9.237651
122.50,323.3707,981.60,-16,98.96, -,9.237651
122.55,320.5688,981.70,-16, -
122.60,317.7689,981.80,-21.33333, -
122.65,314.9675,981.90,-21.33333, -
122.70,314.9675,981.90,-21.33333, -
122.75,317.7689,981.80,-16, -
122.80,320.5688,981.70,-13.33333, -
122.85,323.3707,981.60,-8, -
122.90,331.7744,981.30,2.666667, -
122.95,337.3785,981.10,8, -
123.00,342.9818,980.90,13.33333, -
123.05,351.3921,980.60,18.66667, -
123.10,356.9977,980.40,24, -
123.15,359.8026,980.30,24, -
123.20,359.8026,980.30,21.33333, -
123.25,356.9977,980.40,13.33333, -
123.30,356.9977,980.40,8, -
123.35,356.9977,980.40,2.666667, -
123.40,354.1948,980.50,2.666667, -
123.45,354.1948,980.50,13.33333, -
123.50,354.1948,980.50,24, -
123.55,354.1948,980.50,29.33333, -
123.60,354.1948,980.50,32, -
123.65,354.1948,980.50,34.66667, -
123.70,345.7856,980.80,29.33333, -
123.75,340.1801,981.00,24, -
123.80,340.1801,981.00,21.33333, -
123.85,340.1801,981.00,18.66667, -
123.90,337.3785,981.10,13.33333, -
