Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
10.18014,S,10.18014,0.2543153,0,0.556208,0,0,40.43003,6.800272,0,68.4737,88.07777,3.806614,-37.4528632197606,-37.4345400356026,-1.17139902721492,271.767775668066,265.299346671456,58.9404812411397,77.47426,77.47426,4221.801,609.4624
10.19014,S,10.19014,0.253974,0,0.556267,0,0,40.43003,6.782144,0,68.4737,88.07777,3.806614,-37.4384351720907,-37.4201604147291,-1.16962501289106,271.39995211559,264.925145075673,58.9287849912722,77.45954,77.45954,4224.451,610.0518
10.20014,S,10.20014,0.2536328,0,0.556326,0,0,40.43003,6.764051,0,68.4737,88.07777,3.806614,-37.424036525552,-37.4058100994733,-1.16785301643281,271.032291576801,264.551086983039,58.9171064613689,77.44479,77.44479,4227.096,610.641
10.21014,S,10.21014,0.2532917,0,0.556385,0,0,40.43003,6.745988,0,68.4737,88.07777,3.806614,-37.4096603218439,-37.3914821359598,-1.1660827894875,270.664792239505,264.177172170037,58.9054456337347,77.42999,77.42999,4229.738,611.2301
10.22014,S,10.22014,0.2529508,0,0.556444,0,0,40.43003,6.727956,0,68.4737,88.07777,3.806614,-37.3953065502744,-37.3771765241886,-1.16431399057017,270.297454777644,263.80340041315,58.8938024940892,77.41515,77.41515,4232.376,611.8191
10.23014,S,10.23014,0.25261,0,0.5565029,0,0,40.43003,6.709955,0,68.4737,88.07777,3.806614,-37.3809816513497,-37.3628997213297,-1.16254618506361,269.930278142068,263.429771424288,58.8821770324984,77.40028,77.40028,4235.01,612.408
10.24014,S,10.24014,0.2522694,0,0.5565617,0,0,40.43003,6.691984,0,68.4737,88.07777,3.806614,-37.3666767128407,-37.3486427866861,-1.16078014906998,269.563263866657,263.056285004769,58.8705692312672,77.38538,77.38538,4237.641,612.9967
10.25014,S,10.25014,0.2519289,0,0.5566205,0,0,40.43003,6.674048,0,68.4737,88.07777,3.806614,-37.3524061403869,-37.334420124714,-1.15901614646401,269.196409182466,262.682940811867,58.8589790700616,77.37042,77.37042,4240.268,613.5853
10.26014,S,10.26014,0.2515886,0,0.5566792,0,0,40.43003,6.656141,0,68.4737,88.07777,3.806614,-37.3381535187844,-37.3202153441358,-1.15725315279086,268.829716479462,262.309738666767,58.8474065387924,77.35544,77.35544,4242.891,614.1739
10.27014,S,10.27014,0.2512483,0,0.556738,0,0,40.43003,6.638267,0,68.4737,88.07777,3.806614,-37.3239332705783,-37.3060428494076,-1.15549197519677,268.46318300296,261.936678246611,58.8358516192987,77.34042,77.34042,4245.51,614.7623
10.28014,S,10.28014,0.2509083,0,0.5567966,0,0,40.43003,6.620422,0,68.4737,88.07777,3.806614,-37.3097275027333,-37.2918847591354,-1.15373196175592,268.096811183376,261.563759407355,58.824314299939,77.32536,77.32536,4248.125,615.3506
10.29014,S,10.29014,0.2505683,0,0.5568551,0,0,40.43003,6.602607,0,68.4737,88.07777,3.806614,-37.2955446527922,-37.277749517311,-1.1519730348581,267.730599190919,261.190981920514,58.8127945698479,77.31026,77.31026,4250.737,615.9388
10.30014,S,10.30014,0.2502285,0,0.5569137,0,0,40.43003,6.584826,0,68.4737,88.07777,3.806614,-37.2813976696659,-37.2636500382742,-1.15021651387699,267.364547579209,260.81834542846,58.8012924049662,77.29512,77.29512,4253.346,616.5269
10.31014,S,10.31014,0.2498889,0,0.5569758,0,0,40.43003,6.567119,0,68.4737,88.07777,3.806614,-37.2673016496924,-37.2496012231867,-1.14846896463687,266.99865508093,260.445849424554,58.7898077155765,77.27995,77.27995,4255.95,617.1149
10.32014,S,10.32014,0.2495494,0,0.5570454,0,0,40.43003,6.54953,0,68.4737,88.07777,3.806614,-37.2533020074233,-37.2356482722383,-1.14673807054918,266.632921666226,260.073492950154,58.7783403351273,77.26473,77.26473,4258.551,617.7027
10.33014,S,10.33014,0.24921,0,0.5571149,0,0,40.43003,6.531973,0,68.4737,88.07777,3.806614,-37.2393282566173,-37.2217211499698,-1.14500813882816,266.267347150882,259.701275746974,58.766890253995,77.24948,77.24948,4261.148,618.2904
10.34014,S,10.34014,0.2488707,0,0.5571844,0,0,40.43003,6.514442,0,68.4737,88.07777,3.806614,-37.2253719844727,-37.2078114123898,-1.14328005423029,265.901930590482,259.329197641167,58.7554574537082,77.23418,77.23418,4263.741,618.878
10.35014,S,10.35014,0.2485316,0,0.5572538,0,0,40.43003,6.496945,0,68.4737,88.07777,3.806614,-37.211446586113,-37.1939324705437,-1.14155350631471,265.536671750111,258.957258324775,58.7440419189002,77.21886,77.21886,4266.331,619.4655
10.36014,S,10.36014,0.2481927,0,0.5573232,0,0,40.43003,6.479478,0,68.4737,88.07777,3.806614,-37.1975411282006,-37.1800733969129,-1.13982813807441,265.171571346703,258.585457599116,58.7326436377742,77.20348,77.20348,4268.917,620.0529
10.37014,S,10.37014,0.2478538,0,0.5573926,0,0,40.43003,6.462042,0,68.4737,88.07777,3.806614,-37.1836625927001,-37.1662411453728,-1.13810497396426,264.806629187822,258.21379519597,58.721262588289,77.18807,77.18807,4271.499,620.6402
10.38014,S,10.38014,0.2475151,0,0.5574619,0,0,40.43003,6.444634,0,68.4737,88.07777,3.806614,-37.1698079432577,-37.1524327356912,-1.13638213581701,264.441844263552,257.842270876917,58.7098987671848,77.17262,77.17262,4274.077,621.2274
10.39014,S,10.39014,0.2471766,0,0.5575312,0,0,40.43003,6.427257,0,68.4737,88.07777,3.806614,-37.1559787153665,-37.1386496579842,-1.13466112927087,264.07721639373,257.470884388638,58.6985521561457,77.15714,77.15714,4276.652,621.8144
10.40014,S,10.40014,0.2468381,0,0.5576004,0,0,40.43003,6.40991,0,68.4737,88.07777,3.806614,-37.1421679583267,-37.1248849583764,-1.13294195432583,263.712746315289,257.099635547352,58.6872227368557,77.1416,77.1416,4279.223,622.4013
10.41014,S,10.41014,0.2464999,0,0.5576696,0,0,40.43003,6.392592,0,68.4737,88.07777,3.806614,-37.1283860791095,-37.1111490676809,-1.13122399010016,263.348433817928,256.72852406497,58.6759104972076,77.12604,77.12604,4281.79,622.9881
10.42014,S,10.42014,0.2461617,0,0.5577387,0,0,40.43003,6.375304,0,68.4737,88.07777,3.806614,-37.1146236361966,-37.0974325484954,-1.1295069571971,262.984277932786,256.357549747777,58.6646154278881,77.11043,77.11043,4284.354,623.5748
10.43014,S,10.43014,0.2458237,0,0.5578078,0,0,40.43003,6.35805,0,68.4737,88.07777,3.806614,-37.1008876095185,-37.0837423546952,-1.12779181798331,262.620279323474,255.986712332519,58.6533375099604,77.09478,77.09478,4286.914,624.1614
10.44014,S,10.44014,0.2454859,0,0.5578768,0,0,40.43003,6.34082,0,68.4737,88.07777,3.806614,-37.0871710063966,-37.070071532405,-1.12607719099694,262.256437019856,255.616011625481,58.6420767383021,77.07909,77.07909,4289.47,624.7479
10.45014,S,10.45014,0.2451481,0,0.5579459,0,0,40.43003,6.323626,0,68.4737,88.07777,3.806614,-37.0734863075417,-37.0564324992594,-1.12436534245632,261.89275078108,255.245447308771,58.6308330851288,77.06335,77.06335,4292.022,625.3343
10.46014,S,10.46014,0.2448105,0,0.5580149,0,0,40.43003,6.306459,0,68.4737,88.07777,3.806614,-37.0598175564154,-37.0428093606862,-1.12265399062108,261.529221376626,254.875019223444,58.6196065454735,77.04758,77.04758,4294.571,625.9205
10.47014,S,10.47014,0.2444731,0,0.5580838,0,0,40.43003,6.289321,0,68.4737,88.07777,3.806614,-37.0461747150322,-37.0292120507928,-1.12094420651222,261.165848627576,254.504727111213,58.6083971036589,77.03178,77.03178,4297.116,626.5067
10.48014,S,10.48014,0.2441358,0,0.5581527,0,0,40.43003,6.272215,0,68.4737,88.07777,3.806614,-37.0325597749034,-37.015642556401,-1.11923617639424,260.802631478965,254.134570693923,58.5972047421451,77.01592,77.01592,4299.657,627.0927
10.49014,S,10.49014,0.2437986,0,0.5582215,0,0,40.43003,6.255137,0,68.4737,88.07777,3.806614,-37.0189632761732,-37.0020914401085,-1.11752901551068,260.439569822193,253.764549787793,58.5860294522398,77.00003,77.00003,4302.195,627.6786
10.50014,S,10.50014,0.2434615,0,0.5582904,0,0,40.43003,6.23809,0,68.4737,88.07777,3.806614,-37.0053981666412,-36.9885716162551,-1.11582402771318,260.076664282359,253.394664079898,58.5748712122121,76.98409,76.98409,4304.729,628.2644
10.51015,S,10.51015,0.2431246,0,0.5583591,0,0,40.43003,6.22107,0,68.4737,88.07777,3.806614,-36.9918524699332,-36.9750711639117,-1.11411919513611,259.713913884879,253.024913376523,58.5637300205098,76.96812,76.96812,4307.259,628.8501
10.52015,S,10.52015,0.2427878,0,0.5584279,0,0,40.43003,6.204083,0,68.4737,88.07777,3.806614,-36.9783277493638,-36.9615915731945,-1.11241697026231,259.351319359352,252.655297469053,58.5526058510558,76.9521,76.9521,4309.786,629.4357
10.53015,S,10.53015,0.2424511,0,0.5584966,0,0,40.43003,6.187125,0,68.4737,88.07777,3.806614,-36.9648309056047,-36.9481397979787,-1.11071569223315,258.988880509924,252.285816079332,58.5414986943817,76.93604,76.93604,4312.309,630.0211
10.54015,S,10.54015,0.2421146,0,0.5585653,0,0,40.43003,6.170197,0,68.4737,88.07777,3.806614,-36.9513579854758,-36.9347118646215,-1.10901598193035,258.626595453242,251.916468968941,58.5304085348103,76.91994,76.91994,4314.828,630.6065
10.55015,S,10.55015,0.2417782,0,0.5586339,0,0,40.43003,6.153297,0,68.4737,88.07777,3.806614,-36.9379010196303,-36.9212998258365,-1.10731698564155,258.264466697204,251.547255978935,58.5193353652014,76.90379,76.90379,4317.343,631.1918
10.56015,S,10.56015,0.241442,0,0.5587024,0,0,40.43003,6.136429,0,68.4737,88.07777,3.806614,-36.9244774235624,-36.9079210663122,-1.10561999169633,257.902491400897,251.178176776521,58.5082791655316,76.8876,76.8876,4319.855,631.7769
10.57015,S,10.57015,0.2411059,0,0.558771,0,0,40.43003,6.119587,0,68.4737,88.07777,3.806614,-36.9110737629236,-36.8945621750033,-1.10392402220596,257.540671174158,250.809231163018,58.4972399255563,76.87138,76.87138,4322.363,632.3619
10.58015,S,10.58015,0.2407699,0,0.5588394,0,0,40.43003,6.102777,0,68.4737,88.07777,3.806614,-36.8976895430892,-36.8812226552044,-1.10222913925862,257.179005905452,250.44041894471,58.4862176344101,76.8551,76.8551,4324.868,632.9468
10.59015,S,10.59015,0.2404341,0,0.5589079,0,0,40.43003,6.085997,0,68.4737,88.07777,3.806614,-36.8843312424335,-36.8679089640855,-1.10053615000056,256.817494552205,250.07173986331,58.4752122731561,76.83879,76.83879,4327.368,633.5316
10.60015,S,10.60015,0.2400984,0,0.5589764,0,0,40.43003,6.069247,0,68.4737,88.07777,3.806614,-36.8709993555221,-36.854621598352,-1.0988449923436,256.456136932839,249.703193655564,58.4642238234783,76.82243,76.82243,4329.865,634.1163
10.61015,S,10.61015,0.2397628,0,0.5590447,0,0,40.43003,6.052523,0,68.4737,88.07777,3.806614,-36.857685893711,-36.8413526107176,-1.09715416064955,256.094933814273,249.334780137692,58.453252282117,76.80603,76.80603,4332.358,634.7009
10.62015,S,10.62015,0.2394274,0,0.559113,0,0,40.43003,6.035831,0,68.4737,88.07777,3.806614,-36.8444008417077,-36.8281119352902,-1.09546550204155,255.733884999617,248.966499026571,58.4422976273414,76.78959,76.78959,4334.848,635.2854
10.63015,S,10.63015,0.2390921,0,0.5591813,0,0,40.43003,6.019167,0,68.4737,88.07777,3.806614,-36.8311362265997,-36.8148916247835,-1.09377803863089,255.37298862413,248.598350118552,58.4313598471996,76.7731,76.7731,4337.334,635.8698
10.64015,S,10.64015,0.2387569,0,0.5592496,0,0,40.43003,6.002533,0,68.4737,88.07777,3.806614,-36.8178890662303,-36.8016886989653,-1.09209166176325,255.012247213463,248.230333239788,58.4204389308261,76.75658,76.75658,4339.816,636.454
10.65015,S,10.65015,0.2384219,0,0.5593178,0,0,40.43003,5.985928,0,68.4737,88.07777,3.806614,-36.8046767565001,-36.788520542524,-1.09040700784242,254.65165788747,247.862448042586,58.4095348609914,76.74,76.74,4342.295,637.0381
10.66015,S,10.66015,0.238087,0,0.559386,0,0,40.43003,5.969352,0,68.4737,88.07777,3.806614,-36.7914794093926,-36.7753672872442,-1.0887231145017,254.291222327221,247.494694377934,58.3986476300897,76.72338,76.72338,4344.77,637.6222
10.67015,S,10.67015,0.2377522,0,0.5594541,0,0,40.43003,5.952808,0,68.4737,88.07777,3.806614,-36.7783109577945,-36.7622428408766,-1.08704103724005,253.930939456059,247.127071957742,58.3877772199603,76.70672,76.70672,4347.241,638.2061
10.68015,S,10.68015,0.2374176,0,0.5595222,0,0,40.43003,5.93629,0,68.4737,88.07777,3.806614,-36.7651614507966,-36.7491372693137,-1.08536006204347,253.570810046574,246.759580593263,58.3769236195825,76.69001,76.69001,4349.709,638.7899
10.69015,S,10.69015,0.2370831,0,0.5595903,0,0,40.43003,5.919802,0,68.4737,88.07777,3.806614,-36.7520343775467,-36.7360540494931,-1.08368065457326,253.210833083682,246.392220060979,58.366086813279,76.67326,76.67326,4352.173,639.3737
10.70015,S,10.70015,0.2367487,0,0.5596583,0,0,40.43003,5.903344,0,68.4737,88.07777,3.806614,-36.738937189918,-36.7230006319955,-1.08200297004984,252.851009236688,246.024990062867,58.3552667838204,76.65646,76.65646,4354.633,639.9573
10.71015,S,10.71015,0.2364145,0,0.5597263,0,0,40.43003,5.886915,0,68.4737,88.07777,3.806614,-36.7258559555459,-36.7099631090702,-1.08032596849634,252.491337552071,245.657890439982,58.3444635243769,76.63963,76.63963,4357.09,640.5408
10.72015,S,10.72015,0.2360804,0,0.5597942,0,0,40.43003,5.870515,0,68.4737,88.07777,3.806614,-36.7128011390744,-36.6969519115303,-1.07865095376437,252.131817853474,245.290920929069,58.3336770150804,76.62273,76.62273,4359.543,641.1241
10.73015,S,10.73015,0.2357465,0,0.5598621,0,0,40.43003,5.854143,0,68.4737,88.07777,3.806614,-36.6997667406203,-36.6839610789112,-1.07697649782595,251.772450906655,244.924081326479,58.3229072503429,76.60581,76.60581,4361.992,641.7075
10.74015,S,10.74015,0.2354126,0,0.55993,0,0,40.43003,5.8378,0,68.4737,88.07777,3.806614,-36.6867577560929,-36.6709955782666,-1.07530365618004,251.413235664352,244.557371378893,58.3121542140214,76.58883,76.58883,4364.438,642.2906
10.75015,S,10.75015,0.2350789,0,0.5599978,0,0,40.43003,5.821487,0,68.4737,88.07777,3.806614,-36.6737717011686,-36.6580529260697,-1.07363236673845,251.054172871275,244.190790857826,58.301417890594,76.57181,76.57181,4366.88,642.8737
10.76015,S,10.76015,0.2347454,0,0.5600656,0,0,40.43003,5.805203,0,68.4737,88.07777,3.806614,-36.6608075782779,-36.6451321289097,-1.07196247428075,250.695261512716,243.824339544728,58.2906982660908,76.55475,76.55475,4369.318,643.4567
10.77015,S,10.77015,0.2344119,0,0.5601333,0,0,40.43003,5.788948,0,68.4737,88.07777,3.806614,-36.6478728356983,-36.6322406373674,-1.07029400985103,250.336501385634,243.458017146542,58.2799953262315,76.53763,76.53763,4371.753,644.0395
10.78015,S,10.78015,0.2340786,0,0.560201,0,0,40.43003,5.772721,0,68.4737,88.07777,3.806614,-36.6349525518834,-36.6193635502812,-1.06862605764874,249.977893321576,243.091823519224,58.2693090658939,76.52048,76.52048,4374.184,644.6223
10.79015,S,10.79015,0.2337455,0,0.5602687,0,0,40.43003,5.756522,0,68.4737,88.07777,3.806614,-36.6220571926004,-36.6065112984642,-1.06695996809165,249.619436274933,242.725758414422,58.2586394664515,76.50327,76.50327,4376.611,645.2049
10.80015,S,10.80015,0.2334124,0,0.5603363,0,0,40.43003,5.740353,0,68.4737,88.07777,3.806614,-36.6091862454734,-36.5936833852111,-1.06529519790822,249.261130092377,242.359821588749,58.2479865147105,76.48602,76.48602,4379.035,645.7874
10.81015,S,10.81015,0.2330795,0,0.5604039,0,0,40.43003,5.724214,0,68.4737,88.07777,3.806614,-36.5963387260661,-36.580878817111,-1.0636320420173,248.902975523264,241.994012808754,58.2373501945281,76.46872,76.46872,4381.455,646.3698
10.82015,S,10.82015,0.2327467,0,0.5604714,0,0,40.43003,5.708102,0,68.4737,88.07777,3.806614,-36.5835071634563,-36.5680901435832,-1.06196969327263,248.544971607007,241.628331915492,58.2267304978327,76.45138,76.45138,4383.872,646.9521
10.83015,S,10.83015,0.2324141,0,0.5605389,0,0,40.43003,5.692018,0,68.4737,88.07777,3.806614,-36.5707054811611,-36.5553312723785,-1.06030889673228,248.187119033386,241.262778610939,58.2161274091024,76.43399,76.43399,4386.284,647.5344
10.84015,S,10.84015,0.2320816,0,0.5606064,0,0,40.43003,5.675965,0,68.4737,88.07777,3.806614,-36.5579247377132,-36.5425932627999,-1.05864949717583,247.829415896326,240.897352686479,58.2055409143673,76.41655,76.41655,4388.693,648.1165
10.85015,S,10.85015,0.2317492,0,0.5606739,0,0,40.43003,5.659941,0,68.4737,88.07777,3.806614,-36.5451718791043,-36.5298830687228,-1.05699132386079,247.471863801835,240.532053863957,58.194971001365,76.39907,76.39907,4391.099,648.6985
10.86015,S,10.86015,0.231417,0,0.5607412,0,0,40.43003,5.643944,0,68.4737,88.07777,3.806614,-36.5324369798598,-36.5171907560396,-1.0553345320076,247.114462665645,240.166881964559,58.1844176562808,76.38153,76.38153,4393.5,649.2804
10.87015,S,10.87015,0.2310849,0,0.5608086,0,0,40.43003,5.627975,0,68.4737,88.07777,3.806614,-36.519726988229,-36.5045232786256,-1.053679028484,246.757211437072,239.801836739932,58.1738808662315,76.36395,76.36395,4395.898,649.8622
10.88015,S,10.88015,0.2307529,0,0.560876,0,0,40.43003,5.612036,0,68.4737,88.07777,3.806614,-36.5070379281804,-36.4918766628377,-1.05202467359161,246.400110000475,239.43691798146,58.1633606197307,76.34633,76.34633,4398.293,650.4438
10.89015,S,10.89015,0.230421,0,0.5609432,0,0,40.43003,5.596126,0,68.4737,88.07777,3.806614,-36.4943708078923,-36.4792519020867,-1.05037199507988,246.043159132659,239.072125470593,58.1528569000147,76.32865,76.32865,4400.684,651.0255
10.90015,S,10.90015,0.2300893,0,0.5610105,0,0,40.43003,5.580243,0,68.4737,88.07777,3.806614,-36.4817261005989,-36.466649493078,-1.04872018580258,245.686356902409,238.707458983813,58.1423696983911,76.31093,76.31093,4403.071,651.6069
10.91015,S,10.91015,0.2297577,0,0.5610777,0,0,40.43003,5.564389,0,68.4737,88.07777,3.806614,-36.4691063120005,-36.4540719193385,-1.04707005290595,245.32970586525,238.342918272768,58.1318989980961,76.29316,76.29316,4405.454,652.1883
10.92015,S,10.92015,0.2294263,0,0.5611448,0,0,40.43003,5.548563,0,68.4737,88.07777,3.806614,-36.4565129137417,-36.4415206709844,-1.04542097550826,244.973203146188,237.978503074203,58.1214447885747,76.27534,76.27534,4407.834,652.7695
10.93015,S,10.93015,0.2290949,0,0.5612119,0,0,40.43003,5.532767,0,68.4737,88.07777,3.806614,-36.4439379693693,-36.4289878007295,-1.04377321748425,244.6168504652,237.614213204338,58.1110070566332,76.25747,76.25747,4410.21,653.3507
10.94016,S,10.94016,0.2287637,0,0.5612791,0,0,40.43003,5.516997,0,68.4737,88.07777,3.806614,-36.4313789887876,-36.4164708250469,-1.04212651495918,244.260646854009,237.250048504227,58.1005857917165,76.23955,76.23955,4412.583,653.9318
10.95016,S,10.95016,0.2284327,0,0.5613461,0,0,40.43003,5.501257,0,68.4737,88.07777,3.806614,-36.418848392528,-36.4039821615712,-1.04048114732983,243.904592128141,236.886008690748,58.0901809804758,76.22159,76.22159,4414.951,654.5127
10.96016,S,10.96016,0.2281017,0,0.5614131,0,0,40.43003,5.485547,0,68.4737,88.07777,3.806614,-36.4063452128218,-36.3915208168916,-1.03883799935267,243.548687023006,236.522093490713,58.0797926007145,76.20357,76.20357,4417.316,655.0936
10.97016,S,10.97016,0.2277709,0,0.5614801,0,0,40.43003,5.469862,0,68.4737,88.07777,3.806614,-36.3938545000433,-36.3790718898466,-1.03719516181637,243.192930602185,236.158302779946,58.0694206493282,76.1855,76.1855,4419.678,655.6743
10.98016,S,10.98016,0.2274402,0,0.561547,0,0,40.43003,5.454208,0,68.4737,88.07777,3.806614,-36.3813892035569,-36.3666482947763,-1.03555404722687,242.837323623771,235.794636305127,58.0590651090874,76.16738,76.16738,4422.036,656.2549
10.99016,S,10.99016,0.2271097,0,0.5616139,0,0,40.43003,5.438581,0,68.4737,88.07777,3.806614,-36.3689587414465,-36.3542594690828,-1.03391411231266,242.481864019816,235.431093718562,58.0487259681954,76.14922,76.14922,4424.391,656.8355
11.00016,S,11.00016,0.2267793,0,0.5616807,0,0,40.43003,5.42298,0,68.4737,88.07777,3.806614,-36.3565372897426,-36.3418795840862,-1.03227515528718,242.126553621871,235.067674930844,58.0384032168732,76.131,76.131,4426.741,657.416
11.01016,S,11.01016,0.226449,0,0.5617476,0,0,40.43003,5.407412,0,68.4737,88.07777,3.806614,-36.3441392708476,-36.3295230442427,-1.03063801434075,241.771391384851,234.704379708522,58.0280968369602,76.11274,76.11274,4429.088,657.9963
11.02016,S,11.02016,0.2261188,0,0.5618144,0,0,40.43003,5.391868,0,68.4737,88.07777,3.806614,-36.331765643847,-36.317190842963,-1.02900149427606,241.416378083371,234.34120780821,58.0178068222474,76.09442,76.09442,4431.432,658.5765
11.03016,S,11.03016,0.2257888,0,0.5618811,0,0,40.43003,5.376354,0,68.4737,88.07777,3.806614,-36.3194129775945,-36.3048795033095,-1.02736716281947,241.0615126952,233.978159021292,58.0075331508488,76.07606,76.07606,4433.771,659.1566
11.04016,S,11.04016,0.2254589,0,0.5619478,0,0,40.43003,5.360868,0,68.4737,88.07777,3.806614,-36.3070857015026,-36.2925934956306,-1.02573363850912,240.706795069656,233.615233094448,57.997275814693,76.05763,76.05763,4436.107,659.7366
11.05016,S,11.05016,0.2251291,0,0.5620145,0,0,40.43003,5.34541,0,68.4737,88.07777,3.806614,-36.2947838234914,-36.2803328199262,-1.0241012007418,240.352225056616,233.252429774358,57.9870348029145,76.03916,76.03916,4438.44,660.3165
11.06016,S,11.06016,0.2247995,0,0.5620812,0,0,40.43003,5.329978,0,68.4737,88.07777,3.806614,-36.2824989116785,-36.268089032205,-1.02247015995838,239.997803509985,232.889748892142,57.9768101015435,76.02065,76.02065,4440.769,660.8964
11.07016,S,11.07016,0.22447,0,0.5621477,0,0,40.43003,5.314578,0,68.4737,88.07777,3.806614,-36.2702389105868,-36.2558700797529,-1.02084053168089,239.643529366444,232.527190199448,57.9666016964549,76.00208,76.00208,4443.094,661.4761
11.08016,S,11.08016,0.2241406,0,0.5622143,0,0,40.43003,5.299204,0,68.4737,88.07777,3.806614,-36.2579998389512,-36.243671988927,-1.01921198994643,239.289402520934,232.16475348766,57.9564095767832,75.98345,75.98345,4445.416,662.0557
11.09016,S,11.09016,0.2238114,0,0.5622808,0,0,40.43003,5.283858,0,68.4737,88.07777,3.806614,-36.2457797203131,-36.2314927729056,-1.01758487623996,238.935422888228,231.802438568029,57.9462337282482,75.96478,75.96478,4447.734,662.6352
11.10016,S,11.10016,0.2234822,0,0.5623473,0,0,40.43003,5.268539,0,68.4737,88.07777,3.806614,-36.233587487453,-36.2193413723858,-1.01595903534102,238.581591223272,231.440245162401,57.9360741381219,75.94604,75.94604,4450.048,663.2146
11.11016,S,11.11016,0.2231532,0,0.5624138,0,0,40.43003,5.253248,0,68.4737,88.07777,3.806614,-36.22141071369,-36.2072053697329,-1.01433397054425,238.22790655179,231.078173116797,57.9259307986432,75.92726,75.92726,4452.359,663.7939
11.12016,S,11.12016,0.2228244,0,0.5624802,0,0,40.43003,5.237986,0,68.4737,88.07777,3.806614,-36.2092633243523,-36.1950986726977,-1.01271050451794,237.874368689092,230.71622213816,57.9158036938244,75.90843,75.90843,4454.666,664.3731
11.13016,S,11.13016,0.2224956,0,0.5625466,0,0,40.43003,5.222753,0,68.4737,88.07777,3.806614,-36.1971338874967,-36.1830098570563,-1.01108820264487,237.520978491884,230.354392047677,57.905692812024,75.88955,75.88955,4456.97,664.9522
11.14016,S,11.14016,0.222167,0,0.5626129,0,0,40.43003,5.207545,0,68.4737,88.07777,3.806614,-36.185022910869,-36.1709394195141,-1.00946746849817,237.167734955082,229.992682661567,57.8955981375646,75.87061,75.87061,4459.27,665.5312
11.15016,S,11.15016,0.2218386,0,0.5626792,0,0,40.43003,5.192366,0,68.4737,88.07777,3.806614,-36.1729452677232,-36.1589022612326,-1.00784751045363,236.814637857244,229.631093647037,57.8855196626853,75.85162,75.85162,4461.566,666.1101
11.16016,S,11.16016,0.2215102,0,0.5627455,0,0,40.43003,5.177213,0,68.4737,88.07777,3.806614,-36.160882110062,-36.1468795074073,-1.0062290270032,236.461687160561,229.269624860042,57.8754573726402,75.83258,75.83258,4463.858,666.6889
11.17016,S,11.17016,0.221182,0,0.5628116,0,0,40.43003,5.162089,0,68.4737,88.07777,3.806614,-36.1488393959793,-36.1348771185028,-1.00461201814688,236.108882770011,228.908276096934,57.8654112526833,75.81348,75.81348,4466.147,667.2676
11.18016,S,11.18016,0.2208539,0,0.5628778,0,0,40.43003,5.146994,0,68.4737,88.07777,3.806614,-36.1368205915437,-36.1228985714567,-1.00299614239972,235.756225493598,228.547047119294,57.8553812914835,75.79432,75.79432,4468.433,667.8462
11.19016,S,11.19016,0.2205259,0,0.562944,0,0,40.43003,5.131926,0,68.4737,88.07777,3.806614,-36.1248222155556,-36.1109403893313,-1.00138119797516,235.403714303835,228.185937723472,57.8453674797276,75.77512,75.77512,4470.715,668.4247
11.20016,S,11.20016,0.2201981,0,0.5630101,0,0,40.43003,5.116887,0,68.4737,88.07777,3.806614,-36.1128527341299,-36.0990110161183,-0.999768100673737,235.051349025669,227.82494762138,57.8353697989443,75.75586,75.75586,4472.993,669.0031
11.21016,S,11.21016,0.2198704,0,0.5630761,0,0,40.43003,5.101872,0,68.4737,88.07777,3.806614,-36.1009011903841,-36.087099524299,-0.998155639776092,234.699130530451,227.464076634203,57.8253882427696,75.73655,75.73655,4475.268,669.5814
11.22016,S,11.22016,0.2195428,0,0.5631422,0,0,40.43003,5.086887,0,68.4737,88.07777,3.806614,-36.0889730777421,-36.0752113776329,-0.996544963913422,234.347056818833,227.10332452849,57.8154227933532,75.71718,75.71718,4477.539,670.1596
11.23016,S,11.23016,0.2192154,0,0.5632082,0,0,40.43003,5.071929,0,68.4737,88.07777,3.806614,-36.077060920128,-36.063339125539,-0.994935048630872,233.995129723767,226.742691145295,57.8054734430893,75.69775,75.69775,4479.806,670.7377
11.24016,S,11.24016,0.218888,0,0.5632742,0,0,40.43003,5.056999,0,68.4737,88.07777,3.806614,-36.0651751623643,-36.0514931988305,-0.993326545854258,233.643348156892,226.382176221365,57.7955401778528,75.67827,75.67827,4482.07,671.3157
11.25016,S,11.25016,0.2185608,0,0.5633401,0,0,40.43003,5.042097,0,68.4737,88.07777,3.806614,-36.0533098462136,-36.0396676370427,-0.99171945558358,233.291712028103,226.02177955305,57.7856229835186,75.65874,75.65874,4484.33,671.8936
11.26016,S,11.26016,0.2182338,0,0.563406,0,0,40.43003,5.02722,0,68.4737,88.07777,3.806614,-36.0414629650907,-36.0278604533542,-0.990113032760762,232.940222213322,225.661500956569,57.7757218534123,75.63914,75.63914,4486.587,672.4714
11.27016,S,11.27016,0.2179068,0,0.5634719,0,0,40.43003,5.012372,0,68.4737,88.07777,3.806614,-36.0296429930532,-36.0160800917564,-0.988508488105179,232.588877617534,225.301340163702,57.7658367687522,75.6195,75.6195,4488.84,673.0491
