Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
2.379998,S,2.379998,0.6270916,0,0.4975361,0,0,36.73003,38.62413,0,68.22022,88.07777,3.855834,-65.9700497829653,-65.970049782918,-0.0000789960029727861,695.470441467182,695.470441465282,0.00162574883584292,89.99986,89.99986,947.1206,0.002105641
2.389998,S,2.389998,0.6265127,0,0.4976425,0,0,36.73003,38.552,0,68.22022,88.07777,3.855834,-65.9069066077003,-65.9069066076531,-0.0000788849536672175,694.811372415837,694.811372413937,0.00162495998632388,89.99986,89.99986,954.0687,0.002121895
2.399998,S,2.399998,0.6259342,0,0.4977488,0,0,36.73003,38.48001,0,68.22022,88.07777,3.855834,-65.843884628549,-65.8438846285019,-0.0000787741089979613,694.152933584269,694.152933582369,0.00162417224525151,89.99986,89.99986,961.0103,0.002138141
2.409998,S,2.409998,0.6253564,0,0.4978548,0,0,36.73003,38.40812,0,68.22022,88.07777,3.855834,-65.7809530497777,-65.7809530497307,-0.0000786633969633521,693.495124068475,693.495124066575,0.00162338561129946,89.99986,89.99986,967.9452,0.002154378
2.419998,S,2.419998,0.6247789,0,0.4979607,0,0,36.73003,38.33638,0,68.22022,88.07777,3.855834,-65.7181446539418,-65.7181446538948,-0.0000785528848281038,692.837942636625,692.837942634725,0.00162260008246874,89.99986,89.99986,974.8736,0.002170608
2.429998,S,2.429998,0.624202,0,0.4980663,0,0,36.73003,38.26475,0,68.22022,88.07777,3.855834,-65.6554455332902,-65.6554455332433,-0.0000784425346966028,692.181388195968,692.181388194068,0.00162181565713931,89.99986,89.99986,981.7954,0.00218683
2.439998,S,2.439998,0.6236258,0,0.4981717,0,0,36.73003,38.19325,0,68.22022,88.07777,3.855834,-65.5928427734833,-65.5928427734365,-0.0000783323513058008,691.525459782895,691.525459780995,0.00162103233364376,89.99986,89.99986,988.7107,0.002203045
2.449998,S,2.449998,0.6230499,0,0.498277,0,0,36.73003,38.12186,0,68.22022,88.07777,3.855834,-65.5303562427362,-65.5303562426895,-0.0000782223327609172,690.870156235115,690.870156233215,0.00162025011033364,89.99986,89.99986,995.6194,0.002219251
2.459998,S,2.459998,0.6224746,0,0.498382,0,0,36.73003,38.0506,0,68.22022,88.07777,3.855834,-65.467969053066,-65.4679690530194,-0.0000781124582193647,690.215476559218,690.215476557318,0.00161946898576891,89.99986,89.99986,1002.522,0.00223545
2.469998,S,2.469998,0.6218998,0,0.4984868,0,0,36.73003,37.97944,0,68.22022,88.07777,3.855834,-65.4056831912941,-65.4056831912476,-0.0000780027399972174,689.561419741925,689.561419740025,0.00161868895838637,89.99986,89.99986,1009.417,0.00225164
2.479998,S,2.479998,0.6213255,0,0.4985915,0,0,36.73003,37.90844,0,68.22022,88.07777,3.855834,-65.3435244861007,-65.3435244860543,-0.0000778932444117991,688.90798451167,688.90798450977,0.00161791002595966,89.99986,89.99986,1016.306,0.002267823
2.489998,S,2.489998,0.6207517,0,0.4986959,0,0,36.73003,37.83754,0,68.22022,88.07777,3.855834,-65.2814551878764,-65.2814551878301,-0.000077783865355392,688.255169974383,688.255169972483,0.00161713218732349,89.99986,89.99986,1023.189,0.002283999
2.499998,S,2.499998,0.6201786,0,0.4988001,0,0,36.73003,37.76677,0,68.22022,88.07777,3.855834,-65.2194971516582,-65.2194971516119,-0.000077674681461394,687.602975017445,687.602975015545,0.00161635544052624,89.99986,89.99986,1030.065,0.002300166
2.509998,S,2.509998,0.6196058,0,0.4989042,0,0,36.73003,37.69611,0,68.22022,88.07777,3.855834,-65.1576454103922,-65.157645410346,-0.0000775656377811657,686.951398577906,686.951398576006,0.00161557978416577,89.99986,89.99986,1036.934,0.002316326
2.519998,S,2.519998,0.6190336,0,0.499008,0,0,36.73003,37.62558,0,68.22022,88.07777,3.855834,-65.0959009574892,-65.0959009574431,-0.0000774567797894432,686.300439582882,686.300439580982,0.00161480521638519,89.99986,89.99986,1043.797,0.002332478
2.529998,S,2.529998,0.618462,0,0.4991117,0,0,36.73003,37.55517,0,68.22022,88.07777,3.855834,-65.0342578324845,-65.0342578324385,-0.0000773480686432226,685.650097019094,685.650097017194,0.00161403173571605,89.99986,89.99986,1050.654,0.002348622
2.539998,S,2.539998,0.6178907,0,0.4992151,0,0,36.73003,37.48487,0,68.22022,88.07777,3.855834,-64.9727140485567,-64.9727140485108,-0.0000772395090794557,685.000369893131,685.000369891231,0.00161325934064252,89.99986,89.99986,1057.504,0.002364758
2.549998,S,2.549998,0.6173201,0,0.4993183,0,0,36.73003,37.4147,0,68.22022,88.07777,3.855834,-64.9112864936889,-64.9112864936431,-0.0000771311314146333,684.351257042703,684.351257040803,0.00161248802934561,89.99986,89.99986,1064.347,0.002380887
2.559998,S,2.559998,0.61675,0,0.4994213,0,0,36.73003,37.34465,0,68.22022,88.07777,3.855834,-64.8499552996655,-64.8499552996198,-0.0000770229081744355,683.702757504202,683.702757502302,0.00161171780028108,89.99986,89.99986,1071.184,0.002397008
2.569998,S,2.569998,0.6161803,0,0.4995242,0,0,36.73003,37.2747,0,68.22022,88.07777,3.855834,-64.788728413773,-64.7887284137273,-0.0000769148440958142,683.054870234546,683.054870232646,0.00161094865185731,89.99986,89.99986,1078.015,0.002413121
2.579998,S,2.579998,0.6156113,0,0.4996268,0,0,36.73003,37.20489,0,68.22022,88.07777,3.855834,-64.7276147767079,-64.7276147766623,-0.0000768069543370145,682.407594101247,682.407594099347,0.00161018058233111,89.99986,89.99986,1084.839,0.002429227
2.589998,S,2.589998,0.6150426,0,0.4997293,0,0,36.73003,37.13521,0,68.22022,88.07777,3.855834,-64.6666153818812,-64.6666153818357,-0.000076699256898453,681.760927961883,681.760927959983,0.00160941358977927,89.99986,89.99986,1091.657,0.002445325
2.599998,S,2.599998,0.6144745,0,0.4998316,0,0,36.73003,37.06563,0,68.22022,88.07777,3.855834,-64.605704400613,-64.6057044005676,-0.000076591657041096,681.114870932318,681.114870930418,0.00160864767322598,89.99986,89.99986,1098.468,0.002461415
2.609998,S,2.609998,0.6139069,0,0.4999336,0,0,36.73003,36.99619,0,68.22022,88.07777,3.855834,-64.5449066681723,-64.544906668127,-0.0000764842902417615,680.469421880064,680.469421878164,0.00160788283034066,89.99986,89.99986,1105.272,0.002477498
2.619998,S,2.619998,0.6133398,0,0.5000354,0,0,36.73003,36.92685,0,68.22022,88.07777,3.855834,-64.4841933756469,-64.4841933756017,-0.0000763770143918993,679.824579960721,679.824579958821,0.00160711906021381,89.99986,89.99986,1112.071,0.002493573
2.629998,S,2.629998,0.6127732,0,0.5001372,0,0,36.73003,36.85764,0,68.22022,88.07777,3.855834,-64.4236082331107,-64.4236082330656,-0.0000762699498100819,679.18034389279,679.18034389089,0.00160635636073276,89.99986,89.99986,1118.862,0.00250964
2.639998,S,2.639998,0.6122072,0,0.5002386,0,0,36.73003,36.78853,0,68.22022,88.07777,3.855834,-64.3631204448299,-64.3631204447848,-0.0000761630169155211,678.536712702728,678.536712700828,0.00160559473058063,89.99986,89.99986,1125.648,0.0025257
2.649998,S,2.649998,0.6116416,0,0.5003399,0,0,36.73003,36.71956,0,68.22022,88.07777,3.855834,-64.3027409383227,-64.3027409382777,-0.0000760562763411984,677.893685307718,677.893685305818,0.00160483416783422,89.99986,89.99986,1132.427,0.002541752
2.659998,S,2.659998,0.6110765,0,0.5004409,0,0,36.73003,36.65069,0,68.22022,88.07777,3.855834,-64.2424448783201,-64.2424448782752,-0.0000759496636645711,677.251260873294,677.251260871395,0.00160407467121455,89.99986,89.99986,1139.199,0.002557796
2.669998,S,2.669998,0.610512,0,0.5005418,0,0,36.73003,36.58194,0,68.22022,88.07777,3.855834,-64.1822620671451,-64.1822620671003,-0.0000758432148864718,676.60943826697,676.60943826507,0.00160331623908264,89.99986,89.99986,1145.965,0.002573833
2.679998,S,2.679998,0.6099479,0,0.5006425,0,0,36.73003,36.51331,0,68.22022,88.07777,3.855834,-64.1221835641008,-64.1221835640561,-0.0000757369328490715,675.968216445662,675.968216443762,0.00160255886977108,89.99986,89.99986,1152.725,0.002589863
2.689998,S,2.689998,0.6093844,0,0.500743,0,0,36.73003,36.44481,0,68.22022,88.07777,3.855834,-64.0622024153118,-64.0622024152672,-0.0000756308137628089,675.327594435828,675.327594433928,0.00160180256165036,89.99986,89.99986,1159.478,0.002605885
2.699998,S,2.699998,0.6088213,0,0.5008433,0,0,36.73003,36.37642,0,68.22022,88.07777,3.855834,-64.0023374955828,-64.0023374955382,-0.0000755248585750744,674.687571075178,674.687571073278,0.00160104731308149,89.99986,89.99986,1166.225,0.002621899
2.709998,S,2.709998,0.6082587,0,0.5009434,0,0,36.73003,36.30813,0,68.22022,88.07777,3.855834,-63.9425609894121,-63.9425609893676,-0.0000754190312850352,674.048145479576,674.048145477676,0.0016002931227855,89.99986,89.99986,1172.966,0.002637906
2.719998,S,2.719998,0.6076967,0,0.5010433,0,0,36.73003,36.23999,0,68.22022,88.07777,3.855834,-63.8828997188905,-63.8828997188461,-0.0000753134143156505,673.409316496666,673.409316494766,0.00159953998865918,89.99986,89.99986,1179.7,0.002653905
2.729998,S,2.729998,0.6071351,0,0.501143,0,0,36.73003,36.17193,0,68.22022,88.07777,3.855834,-63.8233248751058,-63.8233248750615,-0.0000752078968222509,672.771083262181,672.771083260281,0.00159878790970777,89.99986,89.99986,1186.427,0.002669896
2.739998,S,2.739998,0.606574,0,0.5012426,0,0,36.73003,36.104,0,68.22022,88.07777,3.855834,-63.7638602999164,-63.7638602998722,-0.0000751025669121379,672.133444673434,672.133444671534,0.00159803688405544,89.99986,89.99986,1193.149,0.002685881
2.749998,S,2.749998,0.6060135,0,0.5013419,0,0,36.73003,36.03621,0,68.22022,88.07777,3.855834,-63.7045059933223,-63.7045059932782,-0.0000749974189009692,671.49639962774,671.49639962584,0.00159728690988319,89.99986,89.99986,1199.864,0.002701857
2.759998,S,2.759998,0.6054534,0,0.5014411,0,0,36.73003,35.96852,0,68.22022,88.07777,3.855834,-63.6452490409836,-63.6452490409395,-0.0000748924148931316,670.859947151556,670.859947149656,0.001596537985751,89.99986,89.99986,1206.572,0.002717826
2.769998,S,2.769998,0.6048938,0,0.50154,0,0,36.73003,35.90093,0,68.22022,88.07777,3.855834,-63.5860805022032,-63.5860805021592,-0.0000747875501516732,670.224086360747,670.224086358847,0.0015957901102662,89.99986,89.99986,1213.275,0.002733788
2.779998,S,2.779998,0.6043347,0,0.5016388,0,0,36.73003,35.83347,0,68.22022,88.07777,3.855834,-63.5270152781427,-63.5270152780988,-0.0000746828313083266,669.588816222165,669.588816220265,0.00159504328196981,89.99986,89.99986,1219.97,0.002749742
2.789998,S,2.789998,0.6037762,0,0.5017373,0,0,36.73003,35.76612,0,68.22022,88.07777,3.855834,-63.4680553556237,-63.4680553555799,-0.000074578284890021,668.954135682796,668.954135680896,0.00159429749913758,89.99986,89.99986,1226.66,0.002765689
2.799998,S,2.799998,0.603218,0,0.5018357,0,0,36.73003,35.69891,0,68.22022,88.07777,3.855834,-63.4092156358077,-63.409215635764,-0.0000744739298445632,668.320043540611,668.320043538711,0.00159355275985578,89.99986,89.99986,1233.343,0.002781628
2.809998,S,2.809998,0.6026605,0,0.5019339,0,0,36.73003,35.63178,0,68.22022,88.07777,3.855834,-63.3504543954424,-63.3504543953987,-0.0000743696875385553,667.686539010817,667.686539008917,0.00159280906299702,89.99986,89.99986,1240.02,0.00279756
2.819998,S,2.819998,0.6021033,0,0.5020319,0,0,36.73003,35.56477,0,68.22022,88.07777,3.855834,-63.2917885225108,-63.2917885224672,-0.0000742656091310754,667.053621139739,667.053621137839,0.00159206640692231,89.99986,89.99986,1246.691,0.002813485
2.829998,S,2.829998,0.6015468,0,0.5021297,0,0,36.73003,35.4979,0,68.22022,88.07777,3.855834,-63.2332507995684,-63.2332507995249,-0.0000741617145173207,666.421288645877,666.421288643977,0.00159132478979371,89.99986,89.99986,1253.355,0.002829402
2.839998,S,2.839998,0.6009905,0,0.5022274,0,0,36.73003,35.43113,0,68.22022,88.07777,3.855834,-63.1747935428982,-63.1747935428548,-0.0000740579515908226,665.789540724569,665.789540722669,0.00159058421029436,89.99986,89.99986,1260.013,0.002845311
2.849998,S,2.849998,0.600435,0,0.5023248,0,0,36.73003,35.36447,0,68.22022,88.07777,3.855834,-63.1164346338941,-63.1164346338508,-0.0000739543392993878,665.158376392338,665.158376390438,0.0015898446669179,89.99986,89.99986,1266.664,0.002861213
2.859998,S,2.859998,0.5998797,0,0.5024141,0,0,36.73003,35.29736,0,68.22022,88.07777,3.855834,-63.0576892881012,-63.0576892880579,-0.0000738497123529037,664.527799513552,664.527799511652,0.00158910616981088,89.99986,89.99986,1273.31,0.002877108
2.869998,S,2.869998,0.5993251,0,0.5025287,0,0,36.73003,35.23215,0,68.22022,88.07777,3.855834,-63.0006079053453,-63.0006079053021,-0.0000737489820228696,663.897793448581,663.897793446681,0.00158836868000714,89.99986,89.99986,1279.949,0.002892995
2.879998,S,2.879998,0.5987709,0,0.502643,0,0,36.73003,35.16706,0,68.22022,88.07777,3.855834,-62.9436079822725,-62.9436079822294,-0.0000736483947487761,663.268357382828,663.268357380928,0.00158763219607611,89.99986,89.99986,1286.581,0.002908875
2.889998,S,2.889998,0.5982171,0,0.5027574,0,0,36.73003,35.10209,0,68.22022,88.07777,3.855834,-62.886739189421,-62.886739189378,-0.0000735479903210175,662.63949000499,662.63949000309,0.00158689671618934,89.99986,89.99986,1293.208,0.002924748
2.899998,S,2.899998,0.5976639,0,0.5028715,0,0,36.73003,35.03722,0,68.22022,88.07777,3.855834,-62.829941922145,-62.8299419221021,-0.0000734477081066121,662.011190599813,662.011190597913,0.00158616223912469,89.99986,89.99986,1299.828,0.002940613
2.909998,S,2.909998,0.5971111,0,0.5029855,0,0,36.73003,34.97247,0,68.22022,88.07777,3.855834,-62.7732529366426,-62.7732529365998,-0.0000733476030541994,661.383458084478,661.383458082578,0.00158542876311054,89.99986,89.99986,1306.442,0.002956471
2.919998,S,2.919998,0.5965588,0,0.5030993,0,0,36.73003,34.90783,0,68.22022,88.07777,3.855834,-62.7166593185742,-62.7166593185314,-0.0000732476325312144,660.756291505311,660.756291503411,0.0015846962868016,89.99986,89.99986,1313.049,0.002972322
2.929998,S,2.929998,0.5960069,0,0.503213,0,0,36.73003,34.84328,0,68.22022,88.07777,3.855834,-62.6601531206533,-62.6601531206106,-0.000073147799379828,660.12968998811,660.12968998621,0.00158396480882415,89.99986,89.99986,1319.651,0.002988165
2.939998,S,2.939998,0.5954556,0,0.5033266,0,0,36.73003,34.77884,0,68.22022,88.07777,3.855834,-62.6037412967553,-62.6037412967127,-0.0000730481092843823,659.503652589136,659.503652587236,0.00158323432774763,89.99986,89.99986,1326.246,0.003004001
2.949998,S,2.949998,0.5949048,0,0.50344,0,0,36.73003,34.71452,0,68.22022,88.07777,3.855834,-62.5474327875773,-62.5474327875348,-0.0000729485774031226,658.878178275241,658.878178273341,0.0015825048419899,89.99986,89.99986,1332.834,0.00301983
2.959998,S,2.959998,0.5943543,0,0.5035533,0,0,36.73003,34.6503,0,68.22022,88.07777,3.855834,-62.4912126919578,-62.4912126919153,-0.0000728491933147553,658.25326616229,658.25326616039,0.00158177635007304,89.99986,89.99986,1339.417,0.003035651
2.969998,S,2.969998,0.5938044,0,0.5036664,0,0,36.73003,34.5862,0,68.22022,88.07777,3.855834,-62.435091937415,-62.4350919373726,-0.0000727499579666706,657.628915256873,657.628915254972,0.00158104885050963,89.99986,89.99986,1345.993,0.003051465
2.979998,S,2.979998,0.5932549,0,0.5037794,0,0,36.73003,34.52221,0,68.22022,88.07777,3.855834,-62.3790695305384,-62.3790695304961,-0.0000726508789379914,657.005124575511,657.00512457361,0.00158032234173649,89.99986,89.99986,1352.563,0.003067272
2.989998,S,2.989998,0.5927058,0,0.5038922,0,0,36.73003,34.45832,0,68.22022,88.07777,3.855834,-62.3231295767554,-62.3231295767132,-0.0000725519221226654,656.381893293674,656.381893291773,0.00157959682253148,89.99986,89.99986,1359.127,0.003083072
2.999998,S,2.999998,0.5921573,0,0.5040049,0,0,36.73003,34.39454,0,68.22022,88.07777,3.855834,-62.2672899574602,-62.2672899574181,-0.0000724531273110867,655.759220408018,655.759220406117,0.00157887229127456,89.99986,89.99986,1365.685,0.003098864
3.009998,S,3.009998,0.5916092,0,0.5041175,0,0,36.73003,34.33088,0,68.22022,88.07777,3.855834,-62.2115645804033,-62.2115645803612,-0.0000723545191354042,655.13710477612,655.137104774219,0.00157814874609938,89.99986,89.99986,1372.236,0.003114649
3.019998,S,3.019998,0.5910616,0,0.5042299,0,0,36.73003,34.2673,0,68.22022,88.07777,3.855834,-62.1559067552787,-62.1559067552367,-0.0000722560056987552,654.515545722461,654.51554572056,0.00157742618605854,89.99986,89.99986,1378.781,0.003130427
3.029998,S,3.029998,0.5905145,0,0.5043422,0,0,36.73003,34.20385,0,68.22022,88.07777,3.855834,-62.1003582053386,-62.1003582052967,-0.0000721576646871473,653.894542154289,653.894542152388,0.0015767046094278,89.99986,89.99986,1385.32,0.003146198
3.039998,S,3.039998,0.5899678,0,0.5044543,0,0,36.73003,34.1405,0,68.22022,88.07777,3.855834,-62.0448911150814,-62.0448911150396,-0.000072059435467599,653.274093257007,653.274093255106,0.00157598401508923,89.99986,89.99986,1391.853,0.003161961
3.049998,S,3.049998,0.5894216,0,0.5045663,0,0,36.73003,34.07726,0,68.22022,88.07777,3.855834,-61.9895342934197,-61.9895342933779,-0.0000719613938313371,652.654197927929,652.654197926028,0.001575264401167,89.99986,89.99986,1398.379,0.003177717
3.059998,S,3.059998,0.5888758,0,0.5046781,0,0,36.73003,34.01413,0,68.22022,88.07777,3.855834,-61.9342619116732,-61.9342619116315,-0.0000718634649345251,652.034855322656,652.034855320755,0.00157454576653372,89.99986,89.99986,1404.9,0.003193466
3.069998,S,3.069998,0.5883305,0,0.5047898,0,0,36.73003,33.95109,0,68.22022,88.07777,3.855834,-61.879069996199,-61.8790699961574,-0.0000717656866727765,651.416064636525,651.416064634624,0.00157382810968303,89.99986,89.99986,1411.414,0.003209208
3.079998,S,3.079998,0.5877856,0,0.5049014,0,0,36.73003,33.88818,0,68.22022,88.07777,3.855834,-61.8239903361415,-61.8239903361,-0.0000716680846256303,650.797824746983,650.797824745082,0.00157311142885279,89.99986,89.99986,1417.922,0.003224943
3.089998,S,3.089998,0.5872413,0,0.5050128,0,0,36.73003,33.82536,0,68.22022,88.07777,3.855834,-61.7690000830534,-61.7690000830119,-0.0000715705886862016,650.180134759959,650.180134758058,0.00157239572298193,89.99986,89.99986,1424.424,0.003240671
3.099998,S,3.099998,0.5866973,0,0.5051241,0,0,36.73003,33.76266,0,68.22022,88.07777,3.855834,-61.7141012237558,-61.7141012237144,-0.0000714732604348624,649.562993761516,649.562993759615,0.00157168099039356,89.99986,89.99986,1430.919,0.003256391
3.109998,S,3.109998,0.5861539,0,0.5052352,0,0,36.73003,33.70004,0,68.22022,88.07777,3.855834,-61.6592877977843,-61.659287797743,-0.0000713760430281924,648.946400897322,648.94640089542,0.00157096722997923,89.99986,89.99986,1437.409,0.003272104
3.119998,S,3.119998,0.5856109,0,0.5053462,0,0,36.73003,33.63754,0,68.22022,88.07777,3.855834,-61.6045667590144,-61.6045667589732,-0.0000712789914148311,648.330355243502,648.3303552416,0.00157025444008101,89.99986,89.99986,1443.892,0.00328781
3.129997,S,3.129997,0.5850683,0,0.5054571,0,0,36.73003,33.57516,0,68.22022,88.07777,3.855834,-61.5499599624828,-61.5499599624416,-0.0000711821065421689,647.714855657635,647.714855655733,0.0015695426190315,89.99986,89.99986,1450.369,0.003303509
3.139997,S,3.139997,0.5845262,0,0.5055678,0,0,36.73003,33.51287,0,68.22022,88.07777,3.855834,-61.4954197244727,-61.4954197244316,-0.0000710853296720049,647.099901474136,647.099901472234,0.00156883176575067,89.99986,89.99986,1456.84,0.003319201
3.149997,S,3.149997,0.5839846,0,0.5056784,0,0,36.73003,33.45068,0,68.22022,88.07777,3.855834,-61.4409818077717,-61.4409818077307,-0.0000709887072264656,646.485491669792,646.48549166789,0.00156812187869427,89.99986,89.99986,1463.305,0.003334886
3.159997,S,3.159997,0.5834434,0,0.5057888,0,0,36.73003,33.38861,0,68.22022,88.07777,3.855834,-61.3866293243968,-61.3866293243559,-0.00007089223636338,645.871625390269,645.871625388367,0.00156741295634648,89.99986,89.99986,1469.764,0.003350564
3.169997,S,3.169997,0.5829027,0,0.5058991,0,0,36.73003,33.32664,0,68.22022,88.07777,3.855834,-61.3323821425634,-61.3323821425225,-0.0000707959038192834,645.258301582553,645.258301580651,0.00156670499732411,89.99986,89.99986,1476.216,0.003366234
3.179997,S,3.179997,0.5823624,0,0.5060092,0,0,36.73003,33.26477,0,68.22022,88.07777,3.855834,-61.2782084731268,-61.278208473086,-0.0000706996887515884,644.645519511519,644.645519509617,0.0015659980004524,89.99986,89.99986,1482.663,0.003381898
3.189997,S,3.189997,0.5818225,0,0.5061193,0,0,36.73003,33.20301,0,68.22022,88.07777,3.855834,-61.2241440788748,-61.2241440788341,-0.0000706036546354475,644.033278084415,644.033278082513,0.00156529196392183,89.99986,89.99986,1489.103,0.003397554
3.199997,S,3.199997,0.5812832,0,0.5062291,0,0,36.73003,33.14135,0,68.22022,88.07777,3.855834,-61.1701581640734,-61.1701581640328,-0.0000705077446274405,643.421576516447,643.421576514545,0.00156458688649132,89.99986,89.99986,1495.537,0.003413204
3.209997,S,3.209997,0.5807442,0,0.5063388,0,0,36.73003,33.0798,0,68.22022,88.07777,3.855834,-61.1162705969383,-61.1162705968977,-0.0000704119824123259,642.810413824138,642.810413822236,0.00156388276668294,89.99986,89.99986,1501.965,0.003428846
3.219997,S,3.219997,0.5802058,0,0.5064484,0,0,36.73003,33.01835,0,68.22022,88.07777,3.855834,-61.0624803840583,-61.0624803840178,-0.0000703163708322746,642.199789033946,642.199789032044,0.00156317960299033,89.99986,89.99986,1508.387,0.003444481
3.229997,S,3.229997,0.5796677,0,0.5065579,0,0,36.73003,32.957,0,68.22022,88.07777,3.855834,-61.0087696440398,-61.0087696439994,-0.0000702208833603573,641.589701351143,641.58970134924,0.00156247739417242,89.99986,89.99986,1514.803,0.00346011
3.239997,S,3.239997,0.5791302,0,0.5066673,0,0,36.73003,32.89575,0,68.22022,88.07777,3.855834,-60.9551483109905,-60.9551483109502,-0.0000701255190491836,640.980149881658,640.980149879755,0.0015617761389976,89.99986,89.99986,1521.213,0.003475731
3.249997,S,3.249997,0.578593,0,0.5067765,0,0,36.73003,32.83461,0,68.22022,88.07777,3.855834,-60.9016292992505,-60.9016292992102,-0.0000700303157943669,640.371133602279,640.371133600376,0.00156107583585531,89.99986,89.99986,1527.617,0.003491345
3.259997,S,3.259997,0.5780564,0,0.5068854,0,0,36.73003,32.77358,0,68.22022,88.07777,3.855834,-60.8481907537826,-60.8481907537424,-0.0000699352603324426,639.762651708342,639.762651706439,0.00156037648326762,89.99986,89.99986,1534.014,0.003506953
3.269997,S,3.269997,0.5775201,0,0.5069944,0,0,36.73003,32.71264,0,68.22022,88.07777,3.855834,-60.7948346614084,-60.7948346613683,-0.0000698403251890909,639.154703375317,639.154703373414,0.00155967808003134,89.99986,89.99986,1540.406,0.003522553
3.279997,S,3.279997,0.5769843,0,0.5071031,0,0,36.73003,32.65181,0,68.22022,88.07777,3.855834,-60.7415798969326,-60.7415798968926,-0.0000697455397334122,638.547287589925,638.547287588022,0.0015589806246496,89.99986,89.99986,1546.792,0.003538146
3.289997,S,3.289997,0.5764489,0,0.5072117,0,0,36.73003,32.59109,0,68.22022,88.07777,3.855834,-60.6884204998908,-60.6884204998508,-0.0000696509124919195,637.940403398491,637.940403396588,0.00155828411554025,89.99986,89.99986,1553.171,0.003553733
3.299997,S,3.299997,0.575914,0,0.5073202,0,0,36.73003,32.53045,0,68.22022,88.07777,3.855834,-60.6353385888887,-60.6353385888488,-0.0000695563837790217,637.334050026155,637.334050024252,0.00155758855171801,89.99986,89.99986,1559.544,0.003569312
3.309997,S,3.309997,0.5753796,0,0.5074285,0,0,36.73003,32.46994,0,68.22022,88.07777,3.855834,-60.5823550255528,-60.582355025513,-0.000069462033175507,636.728226489442,636.728226487538,0.00155689393140178,89.99986,89.99986,1565.911,0.003584885
3.319997,S,3.319997,0.5748455,0,0.5075368,0,0,36.73003,32.40951,0,68.22022,88.07777,3.855834,-60.5294509350784,-60.5294509350386,-0.0000693677981536133,636.12293199362,636.122931991717,0.00155620025343575,89.99986,89.99986,1572.273,0.00360045
3.329997,S,3.329997,0.574312,0,0.5076449,0,0,36.73003,32.34919,0,68.22022,88.07777,3.855834,-60.4766481725023,-60.4766481724626,-0.0000692737128193925,635.518165525414,635.51816552351,0.00155550751632304,89.99986,89.99986,1578.628,0.003616008
3.339997,S,3.339997,0.5737788,0,0.5077528,0,0,36.73003,32.28897,0,68.22022,88.07777,3.855834,-60.4239179289122,-60.4239179288726,-0.0000691797582250381,634.913926359631,634.913926357727,0.00155481571875625,89.99986,89.99986,1584.977,0.00363156
3.349997,S,3.349997,0.5732461,0,0.5078606,0,0,36.73003,32.22886,0,68.22022,88.07777,3.855834,-60.3712949736852,-60.3712949736457,-0.0000690859495287953,634.310213423388,634.310213421484,0.0015541248592764,89.99986,89.99986,1591.32,0.003647105
3.359997,S,3.359997,0.5727139,0,0.5079682,0,0,36.73003,32.16883,0,68.22022,88.07777,3.855834,-60.318737583569,-60.3187375835296,-0.0000689922450454894,633.707026061035,633.707026059131,0.00155343493684137,89.99986,89.99986,1597.657,0.003662643
3.369997,S,3.369997,0.572182,0,0.5080758,0,0,36.73003,32.10892,0,68.22022,88.07777,3.855834,-60.2662964225127,-60.2662964224733,-0.000068898725303299,633.104363110281,633.104363108377,0.00155274594960374,89.99986,89.99986,1603.988,0.003678174
3.379997,S,3.379997,0.5716507,0,0.5081832,0,0,36.73003,32.04911,0,68.22022,88.07777,3.855834,-60.2139188397455,-60.2139188397062,-0.0000688053021949228,632.502223935343,632.502223933439,0.00155205789659717,89.99986,89.99986,1610.313,0.003693698
3.389997,S,3.389997,0.5711197,0,0.5082904,0,0,36.73003,31.98939,0,68.22022,88.07777,3.855834,-60.1616386112336,-60.1616386111944,-0.0000687120354059519,631.900607562678,631.900607560774,0.00155137077625847,89.99986,89.99986,1616.632,0.003709215
3.399997,S,3.399997,0.5705892,0,0.5083976,0,0,36.73003,31.92979,0,68.22022,88.07777,3.855834,-60.1094676579063,-60.1094676578671,-0.0000686189363050704,631.299512899536,631.299512897631,0.00155068458691076,89.99986,89.99986,1622.945,0.003724725
3.409997,S,3.409997,0.5700591,0,0.5085046,0,0,36.73003,31.87026,0,68.22022,88.07777,3.855834,-60.0573483619389,-60.0573483618998,-0.0000685259129954158,630.698939429341,630.698939427436,0.00154999932779612,89.99986,89.99986,1629.252,0.003740228
3.419997,S,3.419997,0.5695295,0,0.5086114,0,0,36.73003,31.81085,0,68.22022,88.07777,3.855834,-60.0053284070483,-60.0053284070093,-0.0000684330469525569,630.098886158683,630.098886156778,0.00154931499734189,89.99986,89.99986,1635.553,0.003755725
3.429997,S,3.429997,0.5690002,0,0.5087181,0,0,36.73003,31.75155,0,68.22022,88.07777,3.855834,-59.9534117668777,-59.9534117668388,-0.0000683403467030066,629.499352054415,629.49935205251,0.00154863159389014,89.99986,89.99986,1641.848,0.003771215
