Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
76.85,1629.34,935.10,-27.71428,100.94, -,9.451575
76.90,1629.34,935.10,-27.71428,100.94, -,9.451575
76.95,1623.514,935.30,-33.28571,100.94, -,9.451575
77.00,1623.514,935.30,-27.71428,100.94, -,9.451575
77.05,1620.6,935.40,-30.47619,100.94, -,9.451575
77.10,1620.6,935.40,-27.71428,100.94, -,9.451575
77.15,1617.688,935.50,-30.47619,100.94, -,9.451575
77.20,1614.777,935.60,-30.47619,100.94, -,9.451575
77.25,1614.777,935.60,-33.23809,100.94, -,9.451575
77.30,1614.777,935.60,-30.47619,100.94, -,9.451575
77.35,1611.864,935.70,-33.23809,100.94, -,9.451575
77.40,1614.777,935.60,-27.71428,100.94, -,9.451575
77.45,1614.777,935.60,-27.71428,100.94, -,9.451575
77.50,1608.953,935.80,-30.47619,100.94, -,9.451575
77.55,1606.041,935.90,-27.66667,100.94, -,9.451575
77.60,1603.13,936.00,-30.42857,100.94, -,9.451575
77.65,1603.13,936.00,-30.42857,100.94, -,9.451575
77.70,1600.22,936.10,-30.42857,100.94, -,9.451575
77.75,1597.309,936.20,-33.19048,100.94, -,9.451575
77.80,1597.309,936.20,-30.42857,100.94, -,9.451575
77.85,1597.309,936.20,-30.42857,100.94, -,9.451575
77.90,1594.399,936.30,-33.19048,100.94, -,9.451575
77.95,1597.309,936.20,-30.42857,100.94, -,9.451575
78.00,1594.399,936.30,-27.61905,100.94, -,9.451575
78.05,1591.488,936.40,-30.38095,100.94, -,9.451575
78.10,1588.579,936.50,-30.38095,100.94, -,9.451575
78.15,1588.579,936.50,-30.38095,100.94, -,9.451575
78.20,1588.579,936.50,-27.61905,100.94, -,9.451575
78.25,1585.67,936.60,-27.61905,100.94, -,9.451575
78.30,1582.759,936.70,-30.38095,100.94, -,9.451575
78.35,1579.851,936.80,-33.14286,100.94, -,9.451575
78.40,1579.851,936.80,-30.38095,100.94, -,9.451575
78.45,1579.851,936.80,-33.14286,100.94, -,9.451575
78.50,1576.941,936.90,-35.90476,100.94, -,9.451575
78.55,1579.851,936.80,-27.61905,100.94, -,9.451575
78.60,1576.941,936.90,-27.61905,100.94, -,9.451575
78.65,1574.033,937.00,-27.61905,100.94, -,9.451575
78.70,1574.033,937.00,-27.61905,100.94, -,9.451575
78.75,1571.126,937.10,-27.61905,100.94, -,9.451575
78.80,1568.217,937.20,-27.61905,100.94, -,9.451575
78.85,1565.309,937.30,-30.38095,100.94, -,9.451575
78.90,1565.309,937.30,-30.38095,100.94, -,9.451575
78.95,1562.401,937.40,-30.38095,100.94, -,9.451575
79.00,1562.401,937.40,-33.14286,100.94, -,9.451575
79.05,1559.494,937.50,-33.14286,100.94, -,9.451575
79.10,1562.401,937.40,-27.61905,100.94, -,9.451575
79.15,1562.401,937.40,-24.85714,100.94, -,9.451575
79.20,1559.494,937.50,-27.61905,100.94, -,9.451575
79.25,1556.588,937.60,-30.38095,100.94, -,9.451575
79.30,1553.68,937.70,-30.38095,100.94, -,9.451575
79.35,1553.68,937.70,-27.61905,100.94, -,9.451575
79.40,1550.774,937.80,-27.61905,100.94, -,9.451575
79.45,1550.774,937.80,-27.61905,100.94, -,9.451575
79.50,1547.867,937.90,-30.38095,100.94, -,9.451575
79.55,1547.867,937.90,-27.61905,100.94, -,9.451575
79.60,1547.867,937.90,-30.38095,100.94, -,9.451575
79.65,1547.867,937.90,-27.61905,100.94, -,9.451575
79.70,1544.961,938.00,-27.61905,100.94, -,9.451575
79.75,1542.056,938.10,-30.38095,100.94, -,9.451575
79.80,1542.056,938.10,-27.61905,100.94, -,9.451575
79.85,1539.15,938.20,-27.61905,100.94, -,9.451575
79.90,1536.245,938.30,-27.61905,100.94, -,9.451575
79.95,1533.339,938.40,-30.38095,100.94, -,9.451575
80.00,1533.339,938.40,-27.61905,100.94, -,9.451575
80.05,1533.339,938.40,-27.61905,100.94, -,9.451575
80.10,1530.435,938.50,-27.61905,100.94, -,9.451575
80.15,1530.435,938.50,-30.38095,100.94, -,9.451575
80.20,1530.435,938.50,-30.38095,100.94, -,9.451575
80.25,1527.531,938.60,-30.38095,100.94, -,9.451575
80.30,1524.626,938.70,-30.38095,100.94, -,9.451575
80.35,1524.626,938.70,-27.61905,100.94, -,9.451575
80.40,1521.722,938.80,-30.38095,100.94, -,9.451575
80.45,1518.817,938.90,-30.38095,100.94, -,9.451575
80.50,1518.817,938.90,-30.38095,100.94, -,9.451575
80.55,1518.817,938.90,-27.61905,100.94, -,9.432128
80.60,1515.915,939.00,-30.38095,100.94, -,9.432128
80.65,1515.915,939.00,-30.38095,100.94, -,9.432128
80.70,1515.915,939.00,-30.38095,100.94, -,9.432128
80.75,1513.012,939.10,-30.38095,100.94, -,9.432128
80.80,1507.206,939.30,-33.14286,100.94, -,9.432128
80.85,1507.206,939.30,-33.14286,100.94, -,9.432128
80.90,1507.206,939.30,-30.38095,100.94, -,9.432128
80.95,1504.302,939.40,-30.38095,100.94, -,9.432128
81.00,1498.499,939.60,-33.14286,100.94, -,9.432128
81.05,1501.401,939.50,-30.38095,100.94, -,9.432128
81.10,1498.499,939.60,-33.14286,100.94, -,9.432128
81.15,1498.499,939.60,-30.38095,100.94, -,9.432128
81.20,1498.499,939.60,-30.38095,100.94, -,9.432128
81.25,1498.499,939.60,-30.38095,100.94, -,9.432128
81.30,1495.596,939.70,-30.38095,100.94, -,9.432128
81.35,1489.793,939.90,-33.14286,100.94, -,9.432128
81.40,1489.793,939.90,-33.14286,100.94, -,9.432128
81.45,1489.793,939.90,-30.38095,100.94, -,9.432128
81.50,1486.893,940.00,-30.38095,100.94, -,9.451575
81.55,1483.993,940.10,-33.14286,100.94, -,9.451575
81.60,1483.993,940.10,-33.14286,100.94, -,9.451575
81.65,1481.091,940.20,-33.14286,100.94, -,9.451575
81.70,1478.191,940.30,-35.90476,100.94, -,9.451575
81.75,1478.191,940.30,-35.90476,100.94, -,9.451575
81.80,1481.091,940.20,-30.38095,100.94, -,9.451575
81.85,1478.191,940.30,-27.61905,100.94, -,9.451575
81.90,1475.29,940.40,-30.38095,100.94, -,9.451575
81.95,1475.29,940.40,-30.38095,100.94, -,9.451575
82.00,1472.391,940.50,-30.38095,100.94, -,9.451575
82.05,1469.492,940.60,-27.61905,100.94, -,9.451575
82.10,1466.592,940.70,-33.14286,100.94, -,9.451575
82.15,1466.592,940.70,-30.38095,100.94, -,9.451575
82.20,1466.592,940.70,-30.38095,100.94, -,9.451575
82.25,1466.592,940.70,-30.38095,100.94, -,9.451575
82.30,1463.694,940.80,-33.14286,100.94, -,9.451575
82.35,1460.794,940.90,-33.14286,100.94, -,9.451575
82.40,1460.794,940.90,-27.61905,100.94, -,9.451575
82.45,1460.794,940.90,-27.61905,100.94, -,9.451575
82.50,1460.794,940.90,-27.61905,100.94, -,9.451575
82.55,1454.998,941.10,-30.38095,100.94, -,9.451575
82.60,1454.998,941.10,-27.61905,100.94, -,9.451575
82.65,1454.998,941.10,-27.61905,100.94, -,9.451575
82.70,1452.099,941.20,-27.61905,100.94, -,9.451575
82.75,1449.202,941.30,-27.61905,100.94, -,9.451575
82.80,1449.202,941.30,-27.61905,100.94, -,9.451575
82.85,1446.303,941.40,-33.14286,100.94, -,9.451575
82.90,1446.303,941.40,-30.38095,100.94, -,9.451575
82.95,1443.407,941.50,-30.38095,100.94, -,9.451575
83.00,1443.407,941.50,-30.38095,100.94, -,9.451575
83.05,1446.303,941.40,-24.85714,100.94, -,9.451575
83.10,1443.407,941.50,-24.85714,100.94, -,9.451575
83.15,1440.51,941.60,-24.85714,100.94, -,9.451575
83.20,1437.613,941.70,-27.61905,100.94, -,9.451575
83.25,1437.613,941.70,-27.61905,100.94, -,9.451575
83.30,1434.717,941.80,-30.38095,100.94, -,9.451575
83.35,1431.819,941.90,-30.38095,100.94, -,9.451575
83.40,1431.819,941.90,-27.61905,100.94, -,9.451575
83.45,1428.924,942.00,-30.38095,100.94, -,9.451575
83.50,1431.819,941.90,-27.61905,100.94, -,9.451575
83.55,1428.924,942.00,-30.38095,100.94, -,9.451575
83.60,1428.924,942.00,-24.85714,100.94, -,9.451575
83.65,1428.924,942.00,-24.85714,100.94, -,9.451575
83.70,1428.924,942.00,-24.85714,100.94, -,9.451575
83.75,1426.029,942.10,-24.85714,100.94, -,9.451575
83.80,1423.132,942.20,-24.85714,100.94, -,9.451575
83.85,1420.238,942.30,-27.61905,100.94, -,9.451575
83.90,1420.238,942.30,-24.85714,100.94, -,9.451575
83.95,1417.342,942.40,-27.61905,100.94, -,9.451575
84.00,1417.342,942.40,-24.85714,100.94, -,9.451575
84.05,1414.447,942.50,-27.61905,100.94, -,9.451575
84.10,1411.553,942.60,-33.14286,100.94, -,9.451575
84.15,1411.553,942.60,-30.38095,100.94, -,9.451575
84.20,1408.658,942.70,-30.38095,100.94, -,9.451575
84.25,1408.658,942.70,-27.61905,100.94, -,9.451575
84.30,1408.658,942.70,-27.61905,100.94, -,9.451575
84.35,1405.765,942.80,-27.61905,100.94, -,9.451575
84.40,1405.765,942.80,-24.85714,100.94, -,9.451575
84.45,1405.765,942.80,-24.85714,100.94, -,9.451575
84.50,1405.765,942.80,-22.09524,100.94, -,9.451575
84.55,1402.87,942.90,-27.61905,100.76, -,9.451575
84.60,1399.977,943.00,-27.61905,100.76, -,9.451575
84.65,1399.977,943.00,-27.61905,100.76, -,9.451575
84.70,1399.977,943.00,-27.61905,100.76, -,9.451575
84.75,1397.084,943.10,-30.38095,100.76, -,9.451575
84.80,1397.084,943.10,-27.61905,100.76, -,9.451575
84.85,1394.19,943.20,-27.61905,100.76, -,9.451575
84.90,1391.298,943.30,-27.61905,100.76, -,9.451575
84.95,1391.298,943.30,-27.61905,100.76, -,9.451575
85.00,1391.298,943.30,-24.85714,100.76, -,9.451575
85.05,1388.404,943.40,-27.61905,100.76, -,9.451575
85.10,1385.513,943.50,-27.61905,100.76, -,9.451575
85.15,1385.513,943.50,-24.85714,100.76, -,9.451575
85.20,1385.513,943.50,-24.85714,100.76, -,9.451575
85.25,1385.513,943.50,-22.09524,100.76, -,9.451575
85.30,1385.513,943.50,-22.09524,100.76, -,9.451575
85.35,1382.621,943.60,-24.85714,100.76, -,9.451575
85.40,1379.729,943.70,-24.85714,100.76, -,9.451575
85.45,1376.838,943.80,-27.61905,100.76, -,9.451575
85.50,1376.838,943.80,-27.61905,100.76, -,9.471023
85.55,1376.838,943.80,-27.61905,100.76, -,9.471023
85.60,1371.055,944.00,-30.38095,100.76, -,9.471023
85.65,1368.165,944.10,-30.38095,100.76, -,9.471023
85.70,1368.165,944.10,-30.38095,100.76, -,9.471023
85.75,1368.165,944.10,-30.38095,100.76, -,9.471023
85.80,1368.165,944.10,-27.61905,100.76, -,9.471023
85.85,1365.273,944.20,-30.38095,100.76, -,9.471023
85.90,1362.383,944.30,-30.38095,100.76, -,9.471023
85.95,1362.383,944.30,-27.61905,100.76, -,9.471023
86.00,1362.383,944.30,-27.61905,100.76, -,9.471023
86.05,1365.273,944.20,-24.85714,100.76, -,9.471023
86.10,1362.383,944.30,-24.85714,100.76, -,9.471023
86.15,1356.603,944.50,-27.61905,100.76, -,9.471023
86.20,1353.714,944.60,-30.38095,100.76, -,9.471023
86.25,1353.714,944.60,-30.38095,100.76, -,9.471023
86.30,1353.714,944.60,-30.38095,100.76, -,9.471023
86.35,1350.824,944.70,-33.14286,100.76, -,9.471023
86.40,1347.935,944.80,-33.14286,100.76, -,9.471023
86.45,1345.045,944.90,-33.14286,100.76, -,9.471023
86.50,1345.045,944.90,-30.38095,100.76, -,9.471023
86.55,1345.045,944.90,-30.38095,100.76, -,9.432128
86.60,1342.157,945.00,-33.14286,100.76, -,9.432128
86.65,1342.157,945.00,-27.61905,100.76, -,9.432128
86.70,1342.157,945.00,-24.85714,100.76, -,9.432128
86.75,1342.157,945.00,-24.85714,100.76, -,9.432128
86.80,1342.157,945.00,-24.85714,100.76, -,9.432128
86.85,1339.27,945.10,-27.61905,100.76, -,9.432128
86.90,1336.381,945.20,-27.61905,100.76, -,9.432128
86.95,1330.605,945.40,-30.38095,100.76, -,9.432128
87.00,1330.605,945.40,-30.38095,100.76, -,9.432128
87.05,1330.605,945.40,-30.38095,100.76, -,9.432128
87.10,1327.718,945.50,-35.90476,100.76, -,9.432128
87.15,1327.718,945.50,-33.14286,100.76, -,9.432128
87.20,1324.832,945.60,-30.38095,100.76, -,9.432128
87.25,1321.944,945.70,-30.38095,100.76, -,9.432128
87.30,1321.944,945.70,-30.38095,100.76, -,9.432128
87.35,1321.944,945.70,-30.38095,100.76, -,9.432128
87.40,1319.058,945.80,-30.38095,100.76, -,9.432128
87.45,1316.17,945.90,-30.38095,100.76, -,9.432128
87.50,1316.17,945.90,-27.61905,100.76, -,9.451575
87.55,1316.17,945.90,-27.61905,100.76, -,9.451575
87.60,1316.17,945.90,-27.61905,100.76, -,9.451575
87.65,1313.285,946.00,-27.61905,100.76, -,9.451575
87.70,1313.285,946.00,-27.61905,100.76, -,9.451575
87.75,1310.4,946.10,-30.38095,100.76, -,9.451575
87.80,1307.513,946.20,-33.14286,100.76, -,9.451575
87.85,1307.513,946.20,-33.14286,100.76, -,9.451575
87.90,1304.628,946.30,-33.14286,100.76, -,9.451575
87.95,1301.742,946.40,-33.14286,100.76, -,9.451575
88.00,1298.858,946.50,-30.38095,100.76, -,9.451575
88.05,1298.858,946.50,-30.38095,100.76, -,9.451575
88.10,1298.858,946.50,-30.38095,100.76, -,9.451575
88.15,1298.858,946.50,-27.61905,100.76, -,9.451575
88.20,1295.974,946.60,-30.38095,100.76, -,9.451575
88.25,1293.088,946.70,-30.38095,100.76, -,9.451575
88.30,1290.205,946.80,-30.38095,100.76, -,9.451575
88.35,1290.205,946.80,-30.38095,100.76, -,9.451575
88.40,1287.32,946.90,-33.14286,100.76, -,9.451575
88.45,1290.205,946.80,-27.61905,100.76, -,9.451575
88.50,1287.32,946.90,-27.61905,100.76, -,9.451575
88.55,1287.32,946.90,-27.61905,100.76, -,9.451575
88.60,1284.437,947.00,-30.38095,100.76, -,9.451575
88.65,1281.554,947.10,-33.14286,100.76, -,9.451575
88.70,1278.67,947.20,-33.14286,100.76, -,9.451575
88.75,1278.67,947.20,-33.14286,100.76, -,9.451575
88.80,1275.788,947.30,-33.14286,100.76, -,9.451575
88.85,1275.788,947.30,-30.38095,100.76, -,9.451575
88.90,1272.904,947.40,-33.14286,100.76, -,9.451575
88.95,1270.022,947.50,-33.14286,100.76, -,9.451575
89.00,1267.141,947.60,-33.14286,100.76, -,9.451575
89.05,1267.141,947.60,-30.38095,100.76, -,9.451575
89.10,1264.258,947.70,-33.14286,100.76, -,9.451575
89.15,1264.258,947.70,-33.14286,100.76, -,9.451575
89.20,1264.258,947.70,-33.14286,100.76, -,9.451575
89.25,1261.377,947.80,-33.14286,100.76, -,9.451575
89.30,1261.377,947.80,-30.38095,100.76, -,9.451575
89.35,1258.494,947.90,-30.38095,100.76, -,9.451575
89.40,1258.494,947.90,-30.38095,100.76, -,9.451575
89.45,1255.614,948.00,-30.38095,100.76, -,9.451575
89.50,1258.494,947.90,-30.38095,100.76, -,9.432128
89.55,1258.494,947.90,-27.61905,100.76, -,9.432128
89.60,1255.614,948.00,-30.38095,100.76, -,9.432128
89.65,1249.852,948.20,-33.09524,100.76, -,9.432128
89.70,1246.972,948.30,-33.09524,100.76, -,9.432128
89.75,1246.972,948.30,-30.33333,100.76, -,9.432128
89.80,1244.091,948.40,-33.09524,100.76, -,9.432128
89.85,1241.211,948.50,-33.09524,100.76, -,9.432128
89.90,1241.211,948.50,-33.09524,100.76, -,9.432128
89.95,1238.332,948.60,-33.09524,100.76, -,9.432128
90.00,1238.332,948.60,-30.33333,100.76, -,9.432128
90.05,1235.452,948.70,-30.33333,100.76, -,9.432128
90.10,1235.452,948.70,-30.33333,100.76, -,9.432128
90.15,1232.573,948.80,-30.33333,100.76, -,9.432128
90.20,1235.452,948.70,-27.57143,100.76, -,9.432128
90.25,1232.573,948.80,-30.33333,100.76, -,9.432128
90.30,1229.693,948.90,-30.33333,100.76, -,9.432128
90.35,1223.937,949.10,-35.80952,100.76, -,9.432128
90.40,1223.937,949.10,-33.04762,100.76, -,9.432128
90.45,1221.058,949.20,-35.80952,100.76, -,9.432128
90.50,1221.058,949.20,-33.04762,100.76, -,9.432128
90.55,1221.058,949.20,-35.80952,100.76, -,9.451575
90.60,1218.181,949.30,-38.57143,100.76, -,9.451575
90.65,1215.302,949.40,-38.57143,100.76, -,9.451575
90.70,1215.302,949.40,-33.09524,100.76, -,9.451575
90.75,1215.302,949.40,-30.33333,100.76, -,9.451575
90.80,1212.425,949.50,-33.09524,100.76, -,9.451575
90.85,1212.425,949.50,-30.33333,100.76, -,9.451575
90.90,1212.425,949.50,-27.57143,100.76, -,9.451575
90.95,1209.548,949.60,-30.33333,100.76, -,9.451575
91.00,1209.548,949.60,-27.57143,100.76, -,9.451575
91.05,1206.67,949.70,-30.33333,100.76, -,9.451575
91.10,1203.794,949.80,-30.33333,100.76, -,9.451575
91.15,1200.917,949.90,-33.09524,100.76, -,9.451575
91.20,1200.917,949.90,-30.33333,100.76, -,9.451575
91.25,1198.041,950.00,-35.85714,100.76, -,9.451575
91.30,1198.041,950.00,-33.09524,100.76, -,9.451575
91.35,1198.041,950.00,-30.33333,100.76, -,9.451575
91.40,1195.166,950.10,-27.61905,100.76, -,9.451575
91.45,1195.166,950.10,-27.61905,100.76, -,9.451575
91.50,1192.289,950.20,-27.61905,100.58, -,9.432128
91.55,1192.289,950.20,-27.61905,100.58, -,9.432128
91.60,1189.414,950.30,-30.33333,100.58, -,9.432128
91.65,1189.414,950.30,-27.57143,100.58, -,9.432128
91.70,1189.414,950.30,-24.80952,100.58, -,9.432128
91.75,1189.414,950.30,-24.80952,100.58, -,9.432128
91.80,1186.538,950.40,-27.57143,100.58, -,9.432128
91.85,1183.663,950.50,-27.52381,100.58, -,9.432128
91.90,1183.663,950.50,-27.52381,100.58, -,9.432128
91.95,1180.789,950.60,-30.23809,100.58, -,9.432128
92.00,1177.913,950.70,-30.23809,100.58, -,9.432128
92.05,1177.913,950.70,-30.23809,100.58, -,9.432128
92.10,1177.913,950.70,-27.47619,100.58, -,9.432128
92.15,1175.04,950.80,-27.42857,100.58, -,9.432128
92.20,1172.165,950.90,-27.42857,100.58, -,9.432128
92.25,1172.165,950.90,-27.42857,100.58, -,9.432128
92.30,1169.292,951.00,-27.38095,100.58, -,9.432128
92.35,1166.419,951.10,-30.09524,100.58, -,9.432128
92.40,1166.419,951.10,-30.09524,100.58, -,9.432128
92.45,1166.419,951.10,-27.33333,100.58, -,9.432128
92.50,1163.544,951.20,-30.04762,100.58, -,9.432128
92.55,1163.544,951.20,-27.28572,100.58, -,9.451575
92.60,1160.672,951.30,-30,100.58, -,9.451575
92.65,1160.672,951.30,-27.28572,100.58, -,9.451575
92.70,1160.672,951.30,-27.28572,100.58, -,9.451575
92.75,1157.798,951.40,-30,100.58, -,9.451575
92.80,1154.926,951.50,-32.71429,100.58, -,9.451575
92.85,1152.054,951.60,-32.66667,100.58, -,9.451575
92.90,1152.054,951.60,-29.95238,100.58, -,9.451575
92.95,1149.181,951.70,-32.66667,100.58, -,9.451575
93.00,1149.181,951.70,-29.95238,100.58, -,9.451575
93.05,1149.181,951.70,-27.19048,100.58, -,9.451575
93.10,1146.31,951.80,-29.90476,100.58, -,9.451575
93.15,1143.437,951.90,-32.61905,100.58, -,9.451575
93.20,1143.437,951.90,-29.90476,100.58, -,9.451575
93.25,1140.566,952.00,-29.85714,100.58, -,9.451575
93.30,1137.696,952.10,-32.57143,100.58, -,9.451575
93.35,1134.824,952.20,-32.57143,100.58, -,9.451575
93.40,1134.824,952.20,-29.85714,100.58, -,9.451575
93.45,1131.954,952.30,-32.57143,100.58, -,9.451575
93.50,1131.954,952.30,-32.57143,100.58, -,9.451575
93.55,1131.954,952.30,-29.85714,100.58, -,9.451575
93.60,1129.083,952.40,-32.57143,100.58, -,9.451575
93.65,1126.213,952.50,-32.57143,100.58, -,9.451575
93.70,1123.344,952.60,-35.28571,100.58, -,9.451575
93.75,1120.473,952.70,-38,100.58, -,9.451575
93.80,1120.473,952.70,-35.28571,100.58, -,9.451575
93.85,1120.473,952.70,-32.57143,100.58, -,9.451575
93.90,1120.473,952.70,-29.85714,100.58, -,9.451575
93.95,1117.604,952.80,-32.57143,100.58, -,9.451575
94.00,1114.734,952.90,-32.57143,100.58, -,9.451575
94.05,1111.866,953.00,-35.28571,100.58, -,9.451575
94.10,1111.866,953.00,-35.28571,100.58, -,9.451575
94.15,1111.866,953.00,-32.57143,100.58, -,9.451575
94.20,1111.866,953.00,-29.85714,100.58, -,9.451575
94.25,1108.998,953.10,-32.57143,100.58, -,9.451575
94.30,1106.128,953.20,-32.57143,100.58, -,9.451575
94.35,1106.128,953.20,-29.85714,100.58, -,9.451575
94.40,1106.128,953.20,-27.14286,100.58, -,9.451575
94.45,1106.128,953.20,-27.14286,100.58, -,9.451575
94.50,1103.261,953.30,-27.14286,100.58, -,9.451575
94.55,1097.525,953.50,-32.61905,100.58, -,9.451575
94.60,1097.525,953.50,-32.61905,100.58, -,9.451575
94.65,1097.525,953.50,-29.90476,100.58, -,9.451575
94.70,1097.525,953.50,-27.19048,100.58, -,9.451575
94.75,1094.658,953.60,-27.19048,100.58, -,9.451575
94.80,1091.789,953.70,-27.19048,100.58, -,9.451575
94.85,1088.923,953.80,-29.90476,100.58, -,9.451575
94.90,1088.923,953.80,-29.90476,100.58, -,9.451575
94.95,1088.923,953.80,-29.90476,100.58, -,9.451575
95.00,1086.055,953.90,-29.90476,100.58, -,9.451575
95.05,1086.055,953.90,-27.19048,100.58, -,9.451575
95.10,1086.055,953.90,-24.47619,100.58, -,9.451575
95.15,1080.324,954.10,-29.95238,100.58, -,9.451575
95.20,1080.324,954.10,-29.95238,100.58, -,9.451575
95.25,1077.457,954.20,-32.66667,100.58, -,9.451575
95.30,1074.592,954.30,-32.66667,100.58, -,9.451575
95.35,1074.592,954.30,-29.95238,100.58, -,9.451575
95.40,1071.725,954.40,-32.66667,100.58, -,9.451575
95.45,1068.86,954.50,-35.38095,100.58, -,9.451575
95.50,1071.725,954.40,-32.66667,100.58, -,9.451575
95.55,1068.86,954.50,-32.66667,100.58, -,9.451575
95.60,1065.996,954.60,-29.90476,100.58, -,9.451575
95.65,1065.996,954.60,-29.90476,100.58, -,9.451575
95.70,1065.996,954.60,-29.90476,100.58, -,9.451575
95.75,1063.13,954.70,-32.61905,100.58, -,9.451575
95.80,1060.266,954.80,-32.61905,100.58, -,9.451575
95.85,1057.401,954.90,-32.61905,100.58, -,9.451575
95.90,1057.401,954.90,-29.90476,100.58, -,9.451575
95.95,1054.537,955.00,-32.61905,100.58, -,9.451575
96.00,1051.674,955.10,-35.33333,100.58, -,9.451575
96.05,1051.674,955.10,-32.61905,100.58, -,9.451575
96.10,1051.674,955.10,-32.61905,100.58, -,9.451575
96.15,1048.81,955.20,-35.33333,100.58, -,9.451575
96.20,1051.674,955.10,-27.14286,100.58, -,9.451575
96.25,1045.947,955.30,-32.61905,100.58, -,9.451575
96.30,1043.083,955.40,-32.61905,100.58, -,9.451575
96.35,1040.221,955.50,-32.61905,100.58, -,9.451575
96.40,1040.221,955.50,-32.61905,100.58, -,9.451575
96.45,1037.359,955.60,-32.61905,100.58, -,9.451575
96.50,1037.359,955.60,-29.90476,100.58, -,9.451575
96.55,1037.359,955.60,-32.61905,100.58, -,9.451575
96.60,1037.359,955.60,-29.90476,100.58, -,9.451575
96.65,1031.634,955.80,-32.61905,100.58, -,9.451575
96.70,1031.634,955.80,-32.61905,100.58, -,9.451575
96.75,1028.771,955.90,-35.33333,100.58, -,9.451575
96.80,1025.91,956.00,-35.33333,100.58, -,9.451575
96.85,1025.91,956.00,-32.61905,100.58, -,9.451575
96.90,1025.91,956.00,-29.90476,100.58, -,9.451575
96.95,1020.187,956.20,-35.33333,100.58, -,9.451575
97.00,1020.187,956.20,-32.61905,100.58, -,9.451575
97.05,1020.187,956.20,-29.90476,100.58, -,9.451575
97.10,1020.187,956.20,-29.90476,100.58, -,9.451575
97.15,1017.327,956.30,-32.61905,100.58, -,9.451575
97.20,1017.327,956.30,-29.90476,100.58, -,9.451575
97.25,1014.465,956.40,-35.33333,100.58, -,9.451575
97.30,1011.605,956.50,-32.57143,100.58, -,9.451575
97.35,1008.745,956.60,-32.57143,100.58, -,9.451575
97.40,1008.745,956.60,-29.85714,100.58, -,9.451575
97.45,1005.884,956.70,-32.57143,100.58, -,9.451575
97.50,1003.025,956.80,-32.57143,100.58, -,9.451575
97.55,1003.025,956.80,-32.57143,100.58, -,9.451575
97.60,1003.025,956.80,-32.57143,100.58, -,9.451575
97.65,1000.165,956.90,-35.28571,100.58, -,9.451575
97.70,1000.165,956.90,-29.85714,100.58, -,9.451575
97.75,997.3063,957.00,-32.57143,100.58, -,9.451575
97.80,994.448,957.10,-32.57143,100.58, -,9.451575
97.85,991.5882,957.20,-32.57143,100.58, -,9.451575
97.90,991.5882,957.20,-32.57143,100.58, -,9.451575
97.95,988.7303,957.30,-35.28571,100.58, -,9.451575
98.00,985.871,957.40,-32.57143,100.58, -,9.451575
98.05,983.0137,957.50,-35.28571,100.58, -,9.451575
98.10,985.871,957.40,-32.57143,100.58, -,9.451575
98.15,983.0137,957.50,-35.28571,100.58, -,9.451575
98.20,983.0137,957.50,-32.57143,100.58, -,9.451575
98.25,983.0137,957.50,-32.57143,100.58, -,9.451575
98.30,983.0137,957.50,-29.85714,100.58, -,9.451575
98.35,977.2979,957.70,-32.57143,100.58, -,9.451575
98.40,977.2979,957.70,-29.85714,100.58, -,9.451575
98.45,974.4413,957.80,-32.57143,100.58, -,9.451575
98.50,971.5832,957.90,-32.57143,100.58, -,9.451575
98.55,971.5832,957.90,-29.85714,100.58, -,9.451575
98.60,968.7271,958.00,-32.57143,100.58, -,9.451575
98.65,968.7271,958.00,-32.57143,100.58, -,9.451575
98.70,965.8712,958.10,-32.57143,100.58, -,9.451575
98.75,965.8712,958.10,-32.57143,100.58, -,9.451575
98.80,965.8712,958.10,-29.85714,100.58, -,9.451575
98.85,965.8712,958.10,-27.14286,100.58, -,9.451575
98.90,960.1583,958.30,-29.85714,100.58, -,9.451575
98.95,960.1583,958.30,-29.85714,100.58, -,9.451575
99.00,957.3014,958.40,-29.85714,100.58, -,9.451575
99.05,954.4465,958.50,-29.85714,100.58, -,9.451575
99.10,954.4465,958.50,-27.14286,100.58, -,9.451575
99.15,954.4465,958.50,-29.85714,100.58, -,9.451575
99.20,954.4465,958.50,-27.14286,100.58, -,9.451575
99.25,951.5918,958.60,-29.85714,100.58, -,9.451575
99.30,951.5918,958.60,-29.85714,100.58, -,9.451575
99.35,948.7356,958.70,-32.57143,100.58, -,9.451575
99.40,945.8814,958.80,-29.85714,100.58, -,9.451575
99.45,943.0257,958.90,-32.57143,100.58, -,9.451575
99.50,943.0257,958.90,-29.85714,100.4, -,9.451575
99.55,940.1719,959.00,-29.85714,100.4, -,9.451575
99.60,937.3185,959.10,-32.57143,100.4, -,9.451575
99.65,937.3185,959.10,-29.85714,100.4, -,9.451575
99.70,937.3185,959.10,-29.85714,100.4, -,9.451575
99.75,937.3185,959.10,-27.14286,100.4, -,9.451575
99.80,960.1583,958.30,-5.380952,100.4, -,9.451575
99.85,957.3014,958.40,-8.095238,100.4, -,9.451575
99.90,931.6105,959.30,-32.57143,100.4, -,9.451575
99.95,928.7559,959.40,-29.85714,100.4, -,9.451575
100.00,925.9034,959.50,-32.57143,100.4, -,9.451575
100.05,925.9034,959.50,-29.85714,100.4, -,9.451575
100.10,925.9034,959.50,-27.14286,100.4, -,9.451575
